user_id,vote_key,episode_id,uuid,movie_name
21667900,3c777a93-63aa-4a39-bfd3-0ac69dc2527e-21667900-3,0,3c777a93-63aa-4a39-bfd3-0ac69dc2527e,Kingdom of Heaven
21667900,f49748c2-1f00-4cbc-bb4b-e1156a7e77d8-21667900-3,0,f49748c2-1f00-4cbc-bb4b-e1156a7e77d8,The Vanishing of Sidney Hall
21667900,a564cb89-7486-4f00-b8df-a3d00256bf5e-21667900-29,0,a564cb89-7486-4f00-b8df-a3d00256bf5e,The King
21667900,21bfc048-c69c-492d-a04a-28cefd080416-21667900-3,0,21bfc048-c69c-492d-a04a-28cefd080416,The Iron Claw
21667900,f4eaccf3-5820-473a-bb04-62c9f18b6ef5-21667900-3,0,f4eaccf3-5820-473a-bb04-62c9f18b6ef5,Photograph
21667900,1a3e79f6-6040-4ad1-adb4-47766ded71ff-21667900-27,0,1a3e79f6-6040-4ad1-adb4-47766ded71ff,Mulholland Dr.
21667900,5dc7d092-6a1d-4ca6-8f9b-f8955e4dead5-21667900-3,0,5dc7d092-6a1d-4ca6-8f9b-f8955e4dead5,重庆森林
21667900,bd548c50-5dc6-4b55-9344-9756942263f5-21667900-3,0,bd548c50-5dc6-4b55-9344-9756942263f5,Borat Subsequent Moviefilm: Delivery of Prodigious Bribe To American Regime For Make Benefit Once Glorious Nation of Kazakhstan
21667900,7b4bd41a-0483-4adf-90d6-8b995a065285-21667900-3,0,7b4bd41a-0483-4adf-90d6-8b995a065285,The Guilty
21667900,c9881b74-3725-404c-9c4d-244c732223a4-21667900-3,0,c9881b74-3725-404c-9c4d-244c732223a4,Aftersun
21667900,6254be80-6383-4767-961e-2f13d98e2676-21667900-3,0,6254be80-6383-4767-961e-2f13d98e2676,1917
21667900,e069c959-bf02-4ab7-9427-124af475c813-21667900-28,0,e069c959-bf02-4ab7-9427-124af475c813,Chemical Hearts
21667900,a4624158-64ef-4b59-b0e7-8c44e6c78b24-21667900-3,0,a4624158-64ef-4b59-b0e7-8c44e6c78b24,The Nice Guys
21667900,748f5088-4d20-448e-9d3c-e61d356f1ac8-21667900-3,0,748f5088-4d20-448e-9d3c-e61d356f1ac8,2001: A Space Odyssey
21667900,01a1de2d-b369-4e3e-aae8-331909662ebc-21667900-3,0,01a1de2d-b369-4e3e-aae8-331909662ebc,Boys Don't Cry
21667900,e767ab2a-7b94-424e-a92e-dfa92a379e8e-21667900-3,0,e767ab2a-7b94-424e-a92e-dfa92a379e8e,Seven Years in Tibet
21667900,c8234090-bece-471c-8003-9b08923e08e8-21667900-28,0,c8234090-bece-471c-8003-9b08923e08e8,The Neon Demon
21667900,44f6dc76-5643-4d94-83ae-5368d8f64c32-21667900-29,0,44f6dc76-5643-4d94-83ae-5368d8f64c32,World War Z
21667900,1feda9a6-97ec-4eec-8c91-883811dce0f6-21667900-3,0,1feda9a6-97ec-4eec-8c91-883811dce0f6,버닝
21667900,3402b58c-fbfb-4603-b1f0-038217e9020d-21667900-3,0,3402b58c-fbfb-4603-b1f0-038217e9020d,The Change-Up
21667900,296188ad-0e0f-439b-976c-6c003001fc3e-21667900-3,0,296188ad-0e0f-439b-976c-6c003001fc3e,青春ブタ野郎はゆめみる少女の夢を見ない
21667900,edfbff9f-4b84-4817-a6d5-a7df845a122d-21667900-29,0,edfbff9f-4b84-4817-a6d5-a7df845a122d,Ocean's Eleven
21667900,806dfa10-ad40-4e60-a878-ba49a8326f03-21667900-3,0,806dfa10-ad40-4e60-a878-ba49a8326f03,Everything Everywhere All at Once
21667900,bf18388a-73e7-4579-8568-a47cc1f3266e-21667900-3,0,bf18388a-73e7-4579-8568-a47cc1f3266e,The Father
21667900,0fe23199-b27d-4af2-9ce4-b9996e680d39-21667900-3,0,0fe23199-b27d-4af2-9ce4-b9996e680d39,Affeksjonsverdi
21667900,3428ebb8-742a-44ac-96b4-bb5e676327a6-21667900-3,0,3428ebb8-742a-44ac-96b4-bb5e676327a6,Isle of Dogs
21667900,6e7c1be4-e1a1-47dc-a8c1-9267437a8d0a-21667900-29,0,6e7c1be4-e1a1-47dc-a8c1-9267437a8d0a,Jerry Maguire
21667900,0b056a34-716a-44f8-9615-4b9eccbf1bac-21667900-29,0,0b056a34-716a-44f8-9615-4b9eccbf1bac,Materialists
21667900,03938bb2-029e-4edb-bec0-2ae0266a2376-21667900-29,0,03938bb2-029e-4edb-bec0-2ae0266a2376,Anora
21667900,87a5124e-3eca-43fe-8667-7bcab6ada01e-21667900-28,0,87a5124e-3eca-43fe-8667-7bcab6ada01e,Wonder Woman 1984
21667900,911046a7-56f8-49ec-8f08-5c6740debf81-21667900-3,0,911046a7-56f8-49ec-8f08-5c6740debf81,Lion
21667900,9ed15165-c3c3-4ba7-9102-cded2f602e23-21667900-3,0,9ed15165-c3c3-4ba7-9102-cded2f602e23,后来的我们
21667900,445b0250-ca75-45fe-9618-b446d1220103-21667900-3,0,445b0250-ca75-45fe-9618-b446d1220103,Jaws
21667900,892f9939-71ab-427a-a0bb-21ba7697a6be-21667900-29,0,892f9939-71ab-427a-a0bb-21ba7697a6be,Wildlife
21667900,e602ecbf-bd13-48f7-9759-712bfb7eef71-21667900-29,0,e602ecbf-bd13-48f7-9759-712bfb7eef71,The Dictator
21667900,4e899b2d-d7ec-4ef6-9f28-8dc6ee684b3e-21667900-28,0,4e899b2d-d7ec-4ef6-9f28-8dc6ee684b3e,The Girl with the Dragon Tattoo
21667900,54c532de-0534-488c-b46b-e0c8e2c90441-21667900-3,0,54c532de-0534-488c-b46b-e0c8e2c90441,Carol
21667900,a9b902e6-73de-41a4-a681-e71ad4ee360d-21667900-3,0,a9b902e6-73de-41a4-a681-e71ad4ee360d,The Suicide Squad
21667900,f60847ad-af62-4f51-ad2b-61a7e0adf150-21667900-3,0,f60847ad-af62-4f51-ad2b-61a7e0adf150,Slumdog Millionaire
21667900,6c208f71-4072-4aa1-a444-6d59ba2a4697-21667900-3,0,6c208f71-4072-4aa1-a444-6d59ba2a4697,ドライブ・マイ・カー
21667900,29713e1d-9313-49f1-abd8-6ba4443bc3f4-21667900-3,0,29713e1d-9313-49f1-abd8-6ba4443bc3f4,A Ghost Story
21667900,7d69bbd5-112f-4a39-9f96-d10d09ccf418-21667900-28,0,7d69bbd5-112f-4a39-9f96-d10d09ccf418,Wild at Heart
21667900,ea25eff1-d708-4db4-a5d9-3f75985b887c-21667900-3,0,ea25eff1-d708-4db4-a5d9-3f75985b887c,Toy Story 3
21667900,50321201-f5ab-4896-96c3-a36cc5ba1b47-21667900-3,0,50321201-f5ab-4896-96c3-a36cc5ba1b47,"Monsters, Inc."
