source,user_id,episode_comment_id,created_at,updated_at
mobile,21667900,10544331,2019-08-04 10:23:59,2019-08-04 10:23:59
mobile,21667900,10551906,2019-06-01 09:19:56,2019-06-01 09:19:56
mobile,21667900,10580657,2018-12-12 09:38:14,2018-12-12 09:38:14
mobile,21667900,10592091,2019-06-01 09:20:16,2019-06-01 09:20:16
mobile,21667900,10616317,2018-11-25 06:12:04,2018-11-25 06:12:04
mobile,21667900,10636915,2022-08-15 20:38:39,2022-08-15 20:38:39
mobile,21667900,10641742,2018-08-04 04:43:02,2018-08-04 04:43:02
mobile,21667900,10643607,2018-11-27 06:33:31,2018-11-27 06:33:31
mobile,21667900,10643836,2018-08-04 04:43:10,2018-08-04 04:43:10
mobile,21667900,10643950,2018-08-04 04:42:45,2018-08-04 04:42:45
mobile,21667900,10644552,2018-11-27 06:32:28,2018-11-27 06:32:28
mobile,21667900,10645065,2018-11-27 06:31:11,2018-11-27 06:31:11
mobile,21667900,10645123,2018-11-27 06:31:19,2018-11-27 06:31:19
mobile,21667900,10645200,2018-11-27 06:31:30,2018-11-27 06:31:30
mobile,21667900,10645297,2018-11-27 06:32:32,2018-11-27 06:32:32
mobile,21667900,10646594,2018-11-27 06:32:20,2018-11-27 06:32:20
mobile,21667900,10663465,2018-11-02 12:40:32,2018-11-02 12:40:32
mobile,21667900,10674206,2018-08-11 09:40:41,2018-08-11 09:40:41
mobile,21667900,10699699,2022-08-16 00:26:56,2022-08-16 00:26:56
mobile,21667900,10701893,2020-09-21 13:18:54,2020-09-21 13:18:54
mobile,21667900,10730045,2018-08-04 05:35:16,2018-08-04 05:35:16
mobile,21667900,10731167,2018-08-04 05:35:40,2018-08-04 05:35:40
mobile,21667900,10734370,2018-08-04 05:35:33,2018-08-04 05:35:33
mobile,21667900,10829645,2018-12-22 09:58:57,2018-12-22 09:58:57
mobile,21667900,10832469,2018-08-04 06:58:47,2018-08-04 06:58:47
mobile,21667900,10832631,2018-08-04 06:58:54,2018-08-04 06:58:54
mobile,21667900,10841513,2018-08-04 06:59:01,2018-08-04 06:59:01
mobile,21667900,10862550,2019-06-01 04:49:01,2019-06-01 04:49:01
mobile,21667900,10863340,2019-06-01 05:56:07,2019-06-01 05:56:07
mobile,21667900,10864095,2019-06-01 08:27:24,2019-06-01 08:27:24
mobile,21667900,10864865,2019-06-01 09:18:50,2019-06-01 09:18:50
mobile,21667900,10866119,2019-06-02 04:15:30,2019-06-02 04:15:30
mobile,21667900,10867051,2019-06-02 06:05:22,2019-06-02 06:05:22
mobile,21667900,10869742,2018-12-17 09:39:34,2018-12-17 09:39:34
mobile,21667900,10879025,2019-06-02 08:44:37,2019-06-02 08:44:37
mobile,21667900,10901550,2018-10-28 04:41:01,2018-10-28 04:41:01
mobile,21667900,10907566,2018-10-28 04:40:40,2018-10-28 04:40:40
mobile,21667900,10916735,2018-10-28 09:05:31,2018-10-28 09:05:31
mobile,21667900,10934219,2018-08-04 16:14:51,2018-08-04 16:14:51
mobile,21667900,10938440,2018-08-04 16:14:04,2018-08-04 16:14:04
mobile,21667900,10960477,2018-10-30 07:49:44,2018-10-30 07:49:44
mobile,21667900,10981937,2018-12-17 09:39:17,2018-12-17 09:39:17
mobile,21667900,10985348,2018-12-18 08:38:03,2018-12-18 08:38:03
mobile,21667900,11007608,2018-12-21 11:27:15,2018-12-21 11:27:15
mobile,21667900,11018465,2022-08-16 00:27:08,2022-08-16 00:27:08
mobile,21667900,11048487,2019-06-12 10:34:02,2019-06-12 10:34:02
mobile,21667900,11054604,2018-10-08 03:50:17,2018-10-08 03:50:17
mobile,21667900,11131924,2018-10-10 04:43:59,2018-10-10 04:43:59
mobile,21667900,11262783,2018-12-03 16:32:44,2018-12-03 16:32:44
mobile,21667900,11288670,2018-10-05 05:16:33,2018-10-05 05:16:33
mobile,21667900,11323417,2018-11-05 04:51:25,2018-11-05 04:51:25
mobile,21667900,11403209,2018-10-04 05:31:19,2018-10-04 05:31:19
mobile,21667900,11462814,2018-07-25 07:34:12,2018-07-25 07:34:12
mobile,21667900,11531327,2020-11-03 16:13:37,2020-11-03 16:13:37
mobile,21667900,11661644,2018-12-22 11:02:37,2018-12-22 11:02:37
mobile,21667900,11662519,2022-07-01 15:27:05,2022-07-01 15:27:05
mobile,21667900,11695972,2018-10-18 05:37:27,2018-10-18 05:37:27
mobile,21667900,11709911,2018-12-09 11:52:53,2018-12-09 11:52:53
mobile,21667900,11745810,2022-07-01 16:46:06,2022-07-01 16:46:06
mobile,21667900,11757740,2022-07-01 16:45:04,2022-07-01 16:45:04
mobile,21667900,11770422,2022-07-01 18:43:35,2022-07-01 18:43:35
mobile,21667900,11770443,2022-07-01 18:43:51,2022-07-01 18:43:51
mobile,21667900,11795635,2020-05-03 13:37:05,2020-05-03 13:37:05
mobile,21667900,11817483,2018-12-09 10:04:37,2018-12-09 10:04:37
mobile,21667900,11820451,2018-11-06 07:29:08,2018-11-06 07:29:08
mobile,21667900,11837715,2018-10-01 12:18:15,2018-10-01 12:18:15
mobile,21667900,11852359,2018-07-26 15:59:34,2018-07-26 15:59:34
mobile,21667900,11857594,2018-07-26 15:59:48,2018-07-26 15:59:48
mobile,21667900,11926684,2018-10-01 04:17:22,2018-10-01 04:17:22
mobile,21667900,11949280,2022-07-02 21:30:09,2022-07-02 21:30:09
mobile,21667900,11969972,2018-09-28 13:01:50,2018-09-28 13:01:50
mobile,21667900,11976073,2018-11-27 09:32:24,2018-11-27 09:32:24
mobile,21667900,11987292,2018-10-02 12:17:55,2018-10-02 12:17:55
mobile,21667900,11989265,2018-11-29 05:31:33,2018-11-29 05:31:33
mobile,21667900,12017687,2018-10-03 10:49:28,2018-10-03 10:49:28
mobile,21667900,12040981,2024-02-28 19:33:53,2024-02-28 19:33:53
mobile,21667900,12044697,2022-04-04 02:04:29,2022-04-04 02:04:29
mobile,21667900,12047000,2024-02-28 19:34:01,2024-02-28 19:34:01
mobile,21667900,12080589,2018-10-27 12:21:27,2018-10-27 12:21:27
mobile,21667900,12081346,2020-09-14 08:41:27,2020-09-14 08:41:27
mobile,21667900,12087023,2022-06-23 00:53:57,2022-06-23 00:53:57
mobile,21667900,12103474,2020-03-19 10:36:52,2020-03-19 10:36:52
mobile,21667900,12103713,2020-03-19 10:35:49,2020-03-19 10:35:49
mobile,21667900,12104343,2020-03-19 10:36:40,2020-03-19 10:36:40
mobile,21667900,12106950,2020-03-19 10:36:20,2020-03-19 10:36:20
mobile,21667900,12113818,2020-03-19 10:36:06,2020-03-19 10:36:06
mobile,21667900,12145099,2020-09-14 08:41:03,2020-09-14 08:41:03
mobile,21667900,12153045,2022-07-04 11:51:56,2022-07-04 11:51:56
mobile,21667900,12161303,2022-07-04 11:52:10,2022-07-04 11:52:10
mobile,21667900,12169940,2022-07-04 14:44:42,2022-07-04 14:44:42
mobile,21667900,12172822,2022-07-04 14:45:06,2022-07-04 14:45:06
mobile,21667900,12180796,2022-07-04 14:44:49,2022-07-04 14:44:49
mobile,21667900,12182892,2022-07-04 14:45:28,2022-07-04 14:45:28
mobile,21667900,12185584,2022-07-04 14:44:32,2022-07-04 14:44:32
mobile,21667900,12185731,2018-07-26 16:45:31,2018-07-26 16:45:31
mobile,21667900,12186633,2018-07-26 16:44:56,2018-07-26 16:44:56
mobile,21667900,12191084,2022-07-04 14:45:22,2022-07-04 14:45:22
mobile,21667900,12207873,2018-07-26 16:45:40,2018-07-26 16:45:40
mobile,21667900,12209796,2018-08-15 09:42:53,2018-08-15 09:42:53
mobile,21667900,12211731,2018-10-29 08:44:21,2018-10-29 08:44:21
mobile,21667900,12268267,2018-09-09 11:50:27,2018-09-09 11:50:27
mobile,21667900,12269236,2018-09-09 11:50:34,2018-09-09 11:50:34
mobile,21667900,12300207,2018-07-27 10:51:29,2018-07-27 10:51:29
mobile,21667900,12304946,2018-07-27 10:51:23,2018-07-27 10:51:23
mobile,21667900,12381503,2022-07-04 18:42:01,2022-07-04 18:42:01
mobile,21667900,12408997,2018-08-15 13:21:24,2018-08-15 13:21:24
mobile,21667900,12422461,2018-11-01 11:31:04,2018-11-01 11:31:04
mobile,21667900,12440168,2018-07-15 10:16:17,2018-07-15 10:16:17
mobile,21667900,12455899,2018-11-06 07:29:11,2018-11-06 07:29:11
mobile,21667900,12466684,2020-11-04 11:27:43,2020-11-04 11:27:43
mobile,21667900,12472266,2019-07-08 11:04:16,2019-07-08 11:04:16
mobile,21667900,12511435,2018-09-28 13:01:47,2018-09-28 13:01:47
mobile,21667900,12531789,2018-10-28 10:13:19,2018-10-28 10:13:19
mobile,21667900,12534688,2021-02-15 16:43:44,2021-02-15 16:43:44
mobile,21667900,12534949,2024-03-03 00:54:21,2024-03-03 00:54:21
mobile,21667900,12535964,2018-10-29 08:43:21,2018-10-29 08:43:21
mobile,21667900,12539555,2021-02-15 16:43:07,2021-02-15 16:43:07
mobile,21667900,12546692,2020-09-07 05:31:09,2020-09-07 05:31:09
mobile,21667900,12596256,2022-03-18 23:21:24,2022-03-18 23:21:24
mobile,21667900,12620515,2022-06-26 15:58:53,2022-06-26 15:58:53
mobile,21667900,12663291,2018-07-15 10:15:52,2018-07-15 10:15:52
mobile,21667900,12665272,2018-09-13 13:26:15,2018-09-13 13:26:15
mobile,21667900,12676491,2022-06-26 15:58:26,2022-06-26 15:58:26
mobile,21667900,12680940,2018-07-29 13:15:53,2018-07-29 13:15:53
mobile,21667900,12682621,2019-06-11 05:45:15,2019-06-11 05:45:15
mobile,21667900,12682962,2019-06-11 08:05:02,2019-06-11 08:05:02
mobile,21667900,12691075,2019-06-11 09:16:28,2019-06-11 09:16:28
mobile,21667900,12691093,2019-06-11 09:40:18,2019-06-11 09:40:18
mobile,21667900,12691428,2019-06-11 10:54:24,2019-06-11 10:54:24
mobile,21667900,12691446,2019-06-11 11:16:38,2019-06-11 11:16:38
mobile,21667900,12692208,2019-06-12 03:14:26,2019-06-12 03:14:26
mobile,21667900,12694857,2018-12-24 09:10:04,2018-12-24 09:10:04
mobile,21667900,12738693,2018-12-25 06:15:00,2018-12-25 06:15:00
mobile,21667900,12755233,2018-12-23 13:06:05,2018-12-23 13:06:05
mobile,21667900,12795062,2018-11-06 10:42:49,2018-11-06 10:42:49
mobile,21667900,12795097,2018-11-02 09:37:13,2018-11-02 09:37:13
mobile,21667900,12821021,2018-08-12 12:22:26,2018-08-12 12:22:26
mobile,21667900,12869234,2018-12-31 16:34:38,2018-12-31 16:34:38
mobile,21667900,12872617,2018-12-31 16:34:11,2018-12-31 16:34:11
mobile,21667900,12872749,2018-12-31 16:34:25,2018-12-31 16:34:25
mobile,21667900,12872970,2018-12-31 16:34:30,2018-12-31 16:34:30
mobile,21667900,12872986,2018-10-30 09:21:25,2018-10-30 09:21:25
mobile,21667900,12888093,2022-03-18 01:35:07,2022-03-18 01:35:07
mobile,21667900,12899512,2018-12-09 16:27:45,2018-12-09 16:27:45
mobile,21667900,12932152,2018-07-29 04:30:43,2018-07-29 04:30:43
mobile,21667900,12934910,2018-07-29 04:33:32,2018-07-29 04:33:32
mobile,21667900,12937060,2018-07-29 04:30:47,2018-07-29 04:30:47
mobile,21667900,12940728,2018-09-15 11:16:47,2018-09-15 11:16:47
mobile,21667900,12957714,2018-07-29 04:33:13,2018-07-29 04:33:13
mobile,21667900,12960453,2018-08-19 11:10:48,2018-08-19 11:10:48
mobile,21667900,12976888,2018-10-14 05:26:08,2018-10-14 05:26:08
mobile,21667900,12998098,2018-11-07 05:37:53,2018-11-07 05:37:53
mobile,21667900,13004561,2018-10-26 04:33:08,2018-10-26 04:33:08
mobile,21667900,13041671,2018-10-14 10:17:14,2018-10-14 10:17:14
mobile,21667900,13059259,2018-07-15 10:15:58,2018-07-15 10:15:58
mobile,21667900,13061160,2018-07-16 12:36:08,2018-07-16 12:36:08
mobile,21667900,13062829,2018-07-11 13:03:40,2018-07-11 13:03:40
mobile,21667900,13069251,2018-07-20 11:10:49,2018-07-20 11:10:49
mobile,21667900,13071282,2018-07-21 11:38:39,2018-07-21 11:38:39
mobile,21667900,13073181,2018-07-22 09:52:59,2018-07-22 09:52:59
mobile,21667900,13073191,2018-07-22 09:53:08,2018-07-22 09:53:08
mobile,21667900,13075455,2018-07-06 10:57:53,2018-07-06 10:57:53
mobile,21667900,13075801,2018-07-06 10:57:02,2018-07-06 10:57:02
mobile,21667900,13078801,2018-07-06 10:57:41,2018-07-06 10:57:41
mobile,21667900,13080704,2018-07-06 10:57:33,2018-07-06 10:57:33
mobile,21667900,13088259,2018-07-01 15:47:42,2018-07-01 15:47:42
mobile,21667900,13089293,2018-07-21 11:38:34,2018-07-21 11:38:34
mobile,21667900,13090326,2018-10-08 12:10:59,2018-10-08 12:10:59
mobile,21667900,13096013,2018-07-31 16:19:42,2018-07-31 16:19:42
mobile,21667900,13099746,2018-07-22 12:38:35,2018-07-22 12:38:35
mobile,21667900,13102387,2018-07-22 15:18:24,2018-07-22 15:18:24
mobile,21667900,13104460,2018-11-01 16:38:35,2018-11-01 16:38:35
mobile,21667900,13124952,2018-10-14 10:18:08,2018-10-14 10:18:08
mobile,21667900,13127578,2018-07-16 12:36:16,2018-07-16 12:36:16
mobile,21667900,13129826,2018-10-14 10:17:53,2018-10-14 10:17:53
mobile,21667900,13134421,2018-10-24 09:40:04,2018-10-24 09:40:04
mobile,21667900,13141061,2019-04-13 09:21:17,2019-04-13 09:21:17
mobile,21667900,13143419,2018-07-04 12:32:47,2018-07-04 12:32:47
mobile,21667900,13145322,2018-07-11 11:25:23,2018-07-11 11:25:23
mobile,21667900,13148266,2018-09-03 16:03:14,2018-09-03 16:03:14
mobile,21667900,13159861,2019-05-18 10:58:25,2019-05-18 10:58:25
mobile,21667900,13162491,2018-07-06 01:41:43,2018-07-06 01:41:43
mobile,21667900,13163096,2018-07-11 11:25:18,2018-07-11 11:25:18
mobile,21667900,13164657,2018-07-11 11:25:29,2018-07-11 11:25:29
mobile,21667900,13165701,2018-07-06 10:58:43,2018-07-06 10:58:43
mobile,21667900,13166239,2018-07-06 16:42:51,2018-07-06 16:42:51
mobile,21667900,13166925,2018-08-05 05:58:36,2018-08-05 05:58:36
mobile,21667900,13167127,2018-08-05 05:59:55,2018-08-05 05:59:55
mobile,21667900,13167614,2018-08-05 05:59:58,2018-08-05 05:59:58
mobile,21667900,13167743,2018-08-05 09:54:10,2018-08-05 09:54:10
mobile,21667900,13168440,2018-07-06 16:43:44,2018-07-06 16:43:44
mobile,21667900,13170882,2018-08-05 09:53:24,2018-08-05 09:53:24
mobile,21667900,13170918,2018-08-05 13:54:36,2018-08-05 13:54:36
mobile,21667900,13171393,2018-07-11 16:12:40,2018-07-11 16:12:40
mobile,21667900,13178508,2018-08-05 10:27:16,2018-08-05 10:27:16
mobile,21667900,13178947,2020-09-08 06:41:54,2020-09-08 06:41:54
mobile,21667900,13179589,2018-07-10 16:30:07,2018-07-10 16:30:07
mobile,21667900,13180299,2020-09-08 06:41:51,2020-09-08 06:41:51
mobile,21667900,13181507,2018-08-05 12:54:41,2018-08-05 12:54:41
mobile,21667900,13185342,2018-09-21 07:31:02,2018-09-21 07:31:02
mobile,21667900,13185608,2018-10-29 08:43:52,2018-10-29 08:43:52
mobile,21667900,13189383,2018-08-06 08:09:03,2018-08-06 08:09:03
mobile,21667900,13190068,2018-08-05 16:25:25,2018-08-05 16:25:25
mobile,21667900,13191742,2018-09-21 07:30:58,2018-09-21 07:30:58
mobile,21667900,13196353,2018-08-07 08:03:41,2018-08-07 08:03:41
mobile,21667900,13196770,2018-07-11 11:25:01,2018-07-11 11:25:01
mobile,21667900,13197931,2018-08-01 11:52:48,2018-08-01 11:52:48
mobile,21667900,13199893,2018-07-11 11:24:50,2018-07-11 11:24:50
mobile,21667900,13200186,2018-07-09 11:44:54,2018-07-09 11:44:54
mobile,21667900,13200611,2018-07-11 11:25:06,2018-07-11 11:25:06
mobile,21667900,13200940,2018-07-11 11:24:42,2018-07-11 11:24:42
mobile,21667900,13201286,2018-10-14 13:07:02,2018-10-14 13:07:02
mobile,21667900,13202804,2018-07-11 11:24:31,2018-07-11 11:24:31
mobile,21667900,13204068,2018-10-14 13:07:12,2018-10-14 13:07:12
mobile,21667900,13205275,2018-10-14 13:07:38,2018-10-14 13:07:38
mobile,21667900,13210547,2019-09-07 11:45:36,2019-09-07 11:45:36
mobile,21667900,13213531,2020-08-31 11:47:23,2020-08-31 11:47:23
mobile,21667900,13215306,2018-08-05 13:54:48,2018-08-05 13:54:48
mobile,21667900,13225624,2018-07-11 13:04:48,2018-07-11 13:04:48
mobile,21667900,13227279,2018-08-05 10:27:55,2018-08-05 10:27:55
mobile,21667900,13227720,2018-07-11 16:13:23,2018-07-11 16:13:23
mobile,21667900,13228613,2018-07-13 13:26:30,2018-07-13 13:26:30
mobile,21667900,13232670,2018-07-13 13:20:35,2018-07-13 13:20:35
mobile,21667900,13240135,2018-08-13 10:36:52,2018-08-13 10:36:52
mobile,21667900,13244281,2018-07-13 13:26:17,2018-07-13 13:26:17
mobile,21667900,13244978,2018-07-13 13:26:23,2018-07-13 13:26:23
mobile,21667900,13254048,2018-07-13 13:21:29,2018-07-13 13:21:29
mobile,21667900,13254058,2018-07-13 13:22:32,2018-07-13 13:22:32
mobile,21667900,13254065,2018-07-13 13:23:10,2018-07-13 13:23:10
mobile,21667900,13254089,2018-07-13 13:25:55,2018-07-13 13:25:55
mobile,21667900,13254113,2018-07-13 13:28:32,2018-07-13 13:28:32
mobile,21667900,13254123,2018-07-13 13:29:31,2018-07-13 13:29:31
mobile,21667900,13255404,2018-10-07 05:45:25,2018-10-07 05:45:25
mobile,21667900,13255502,2018-07-22 12:37:04,2018-07-22 12:37:04
mobile,21667900,13258494,2018-09-21 16:25:01,2018-09-21 16:25:01
mobile,21667900,13275765,2018-07-15 10:16:46,2018-07-15 10:16:46
mobile,21667900,13276265,2018-10-01 04:16:45,2018-10-01 04:16:45
mobile,21667900,13284333,2018-07-16 10:24:23,2018-07-16 10:24:23
mobile,21667900,13285338,2018-07-16 10:24:10,2018-07-16 10:24:10
mobile,21667900,13285461,2018-07-16 10:24:29,2018-07-16 10:24:29
mobile,21667900,13286679,2018-07-16 10:24:33,2018-07-16 10:24:33
mobile,21667900,13287056,2020-08-31 07:04:41,2020-08-31 07:04:41
mobile,21667900,13287311,2018-07-16 10:25:12,2018-07-16 10:25:12
mobile,21667900,13287661,2018-07-16 11:21:20,2018-07-16 11:21:20
mobile,21667900,13288094,2018-07-16 12:37:11,2018-07-16 12:37:11
mobile,21667900,13291255,2018-07-17 16:15:12,2018-07-17 16:15:12
mobile,21667900,13292302,2018-07-17 16:15:07,2018-07-17 16:15:07
mobile,21667900,13296217,2018-12-26 16:32:06,2018-12-26 16:32:06
mobile,21667900,13312855,2018-07-18 12:04:56,2018-07-18 12:04:56
mobile,21667900,13328961,2018-09-03 13:36:37,2018-09-03 13:36:37
mobile,21667900,13340853,2018-10-28 10:12:34,2018-10-28 10:12:34
mobile,21667900,13356484,2021-06-07 03:04:02,2021-06-07 03:04:02
mobile,21667900,13363551,2018-07-22 12:39:14,2018-07-22 12:39:14
mobile,21667900,13364872,2018-07-22 15:18:19,2018-07-22 15:18:19
mobile,21667900,13372613,2018-07-23 16:15:52,2018-07-23 16:15:52
mobile,21667900,13376691,2018-07-23 11:14:19,2018-07-23 11:14:19
mobile,21667900,13378370,2020-08-31 09:49:38,2020-08-31 09:49:38
mobile,21667900,13379382,2018-07-23 16:15:27,2018-07-23 16:15:27
mobile,21667900,13380894,2018-07-25 05:04:58,2018-07-25 05:04:58
mobile,21667900,13382772,2020-08-31 11:47:26,2020-08-31 11:47:26
mobile,21667900,13392235,2018-07-24 16:13:23,2018-07-24 16:13:23
mobile,21667900,13397119,2018-08-01 11:52:23,2018-08-01 11:52:23
mobile,21667900,13400670,2018-07-25 05:57:18,2018-07-25 05:57:18
mobile,21667900,13401113,2018-07-25 07:34:52,2018-07-25 07:34:52
mobile,21667900,13402271,2018-07-25 10:49:51,2018-07-25 10:49:51
mobile,21667900,13410786,2020-08-31 17:17:10,2020-08-31 17:17:10
mobile,21667900,13414810,2019-05-28 04:23:53,2019-05-28 04:23:53
mobile,21667900,13419767,2018-07-26 15:59:10,2018-07-26 15:59:10
mobile,21667900,13421383,2018-07-27 10:49:25,2018-07-27 10:49:25
mobile,21667900,13422597,2019-04-13 16:32:56,2019-04-13 16:32:56
mobile,21667900,13423134,2019-08-06 16:18:58,2019-08-06 16:18:58
mobile,21667900,13424251,2018-09-01 16:43:35,2018-09-01 16:43:35
mobile,21667900,13427262,2018-09-02 05:13:27,2018-09-02 05:13:27
mobile,21667900,13431780,2018-07-27 10:51:59,2018-07-27 10:51:59
mobile,21667900,13432287,2019-08-07 05:03:18,2019-08-07 05:03:18
mobile,21667900,13432873,2018-09-03 16:03:03,2018-09-03 16:03:03
mobile,21667900,13451289,2018-07-28 16:54:56,2018-07-28 16:54:56
mobile,21667900,13451311,2018-07-28 16:56:19,2018-07-28 16:56:19
mobile,21667900,13459131,2018-07-29 04:32:55,2018-07-29 04:32:55
mobile,21667900,13459633,2018-07-29 05:46:58,2018-07-29 05:46:58
mobile,21667900,13461211,2018-07-29 10:08:59,2018-07-29 10:08:59
mobile,21667900,13461717,2018-07-29 11:18:15,2018-07-29 11:18:15
mobile,21667900,13468665,2018-08-02 04:49:26,2018-08-02 04:49:26
mobile,21667900,13476170,2018-10-08 07:23:18,2018-10-08 07:23:18
mobile,21667900,13476451,2018-07-30 12:07:49,2018-07-30 12:07:49
mobile,21667900,13477899,2018-07-30 12:10:52,2018-07-30 12:10:52
mobile,21667900,13477911,2018-07-30 12:12:16,2018-07-30 12:12:16
mobile,21667900,13494704,2018-07-31 16:22:43,2018-07-31 16:22:43
mobile,21667900,13498804,2018-12-13 05:45:03,2018-12-13 05:45:03
mobile,21667900,13504007,2019-07-21 10:14:18,2019-07-21 10:14:18
mobile,21667900,13506302,2018-08-01 11:03:03,2018-08-01 11:03:03
mobile,21667900,13506725,2018-08-01 11:54:15,2018-08-01 11:54:15
mobile,21667900,13507346,2018-08-01 12:55:03,2018-08-01 12:55:03
mobile,21667900,13519599,2018-08-02 04:49:10,2018-08-02 04:49:10
mobile,21667900,13521268,2018-09-12 16:50:40,2018-09-12 16:50:40
mobile,21667900,13521624,2018-09-12 16:50:38,2018-09-12 16:50:38
mobile,21667900,13521891,2018-09-12 16:50:24,2018-09-12 16:50:24
mobile,21667900,13523636,2018-08-05 13:54:05,2018-08-05 13:54:05
mobile,21667900,13526188,2018-08-02 16:19:20,2018-08-02 16:19:20
mobile,21667900,13528204,2018-09-28 16:22:11,2018-09-28 16:22:11
mobile,21667900,13535816,2022-07-25 01:55:36,2022-07-25 01:55:36
mobile,21667900,13536306,2018-08-03 04:59:40,2018-08-03 04:59:40
mobile,21667900,13539655,2018-08-06 08:08:58,2018-08-06 08:08:58
mobile,21667900,13541071,2018-08-14 12:53:17,2018-08-14 12:53:17
mobile,21667900,13549527,2018-08-04 04:44:11,2018-08-04 04:44:11
mobile,21667900,13550287,2018-08-04 07:00:21,2018-08-04 07:00:21
mobile,21667900,13552241,2018-08-05 12:54:36,2018-08-05 12:54:36
mobile,21667900,13552932,2018-09-28 16:21:07,2018-09-28 16:21:07
mobile,21667900,13554517,2018-08-04 16:16:34,2018-08-04 16:16:34
mobile,21667900,13554679,2018-08-12 06:03:08,2018-08-12 06:03:08
mobile,21667900,13559296,2018-08-05 05:59:44,2018-08-05 05:59:44
mobile,21667900,13562160,2018-08-05 06:00:32,2018-08-05 06:00:32
mobile,21667900,13563264,2018-08-05 09:54:01,2018-08-05 09:54:01
mobile,21667900,13563367,2019-09-07 11:46:18,2019-09-07 11:46:18
mobile,21667900,13563467,2018-08-05 10:28:22,2018-08-05 10:28:22
mobile,21667900,13565077,2018-08-05 14:02:34,2018-08-05 14:02:34
mobile,21667900,13566523,2018-08-05 16:26:42,2018-08-05 16:26:42
mobile,21667900,13571407,2018-10-29 08:43:32,2018-10-29 08:43:32
mobile,21667900,13574785,2018-08-06 05:26:34,2018-08-06 05:26:34
mobile,21667900,13574881,2018-08-06 05:43:47,2018-08-06 05:43:47
mobile,21667900,13574895,2018-08-06 05:45:42,2018-08-06 05:45:42
mobile,21667900,13574909,2018-08-06 05:48:18,2018-08-06 05:48:18
mobile,21667900,13574958,2018-08-06 05:56:20,2018-08-06 05:56:20
mobile,21667900,13575586,2018-08-06 08:10:21,2018-08-06 08:10:21
mobile,21667900,13575958,2018-08-06 09:21:18,2018-08-06 09:21:18
mobile,21667900,13577061,2018-08-06 12:09:05,2018-08-06 12:09:05
mobile,21667900,13578128,2019-08-04 09:35:46,2019-08-04 09:35:46
mobile,21667900,13579024,2018-11-03 05:09:27,2018-11-03 05:09:27
mobile,21667900,13587520,2018-08-07 08:04:22,2018-08-07 08:04:22
mobile,21667900,13589251,2024-05-17 20:23:51,2024-05-17 20:23:51
mobile,21667900,13590105,2024-05-17 20:23:46,2024-05-17 20:23:46
mobile,21667900,13590358,2024-05-17 20:26:06,2024-05-17 20:26:06
mobile,21667900,13590431,2018-08-29 11:03:07,2018-08-29 11:03:07
mobile,21667900,13592440,2019-08-09 10:05:34,2019-08-09 10:05:34
mobile,21667900,13593662,2024-05-17 20:24:56,2024-05-17 20:24:56
mobile,21667900,13598900,2018-08-08 04:53:07,2018-08-08 04:53:07
mobile,21667900,13599203,2018-08-08 05:39:25,2018-08-08 05:39:25
mobile,21667900,13599942,2018-08-18 06:00:24,2018-08-18 06:00:24
mobile,21667900,13601097,2018-08-19 11:10:14,2018-08-19 11:10:14
mobile,21667900,13603120,2018-08-18 06:00:19,2018-08-18 06:00:19
mobile,21667900,13611207,2022-07-25 14:22:46,2022-07-25 14:22:46
mobile,21667900,13613786,2018-08-09 08:08:35,2018-08-09 08:08:35
mobile,21667900,13616786,2018-09-29 04:18:45,2018-09-29 04:18:45
mobile,21667900,13619425,2018-10-26 04:33:12,2018-10-26 04:33:12
mobile,21667900,13621828,2018-09-29 04:19:06,2018-09-29 04:19:06
mobile,21667900,13622186,2018-10-29 08:43:37,2018-10-29 08:43:37
mobile,21667900,13626553,2018-08-10 09:48:59,2018-08-10 09:48:59
mobile,21667900,13636026,2022-07-25 15:47:23,2022-07-25 15:47:23
mobile,21667900,13638634,2018-08-11 09:41:07,2018-08-11 09:41:07
mobile,21667900,13644343,2018-10-09 05:06:05,2018-10-09 05:06:05
mobile,21667900,13651735,2018-08-17 08:07:37,2018-08-17 08:07:37
mobile,21667900,13652603,2018-08-12 14:15:32,2018-08-12 14:15:32
mobile,21667900,13653282,2018-08-12 15:34:41,2018-08-12 15:34:41
mobile,21667900,13654010,2018-11-01 10:23:22,2018-11-01 10:23:22
mobile,21667900,13654103,2018-11-01 10:23:05,2018-11-01 10:23:05
mobile,21667900,13654992,2018-11-01 11:30:56,2018-11-01 11:30:56
mobile,21667900,13660736,2018-11-01 16:38:56,2018-11-01 16:38:56
mobile,21667900,13663044,2018-08-13 09:33:38,2018-08-13 09:33:38
mobile,21667900,13663406,2018-08-13 10:38:17,2018-08-13 10:38:17
mobile,21667900,13664495,2018-10-30 09:23:26,2018-10-30 09:23:26
mobile,21667900,13669022,2018-08-14 12:55:29,2018-08-14 12:55:29
mobile,21667900,13676061,2018-12-03 16:32:28,2018-12-03 16:32:28
mobile,21667900,13676544,2018-08-14 12:55:12,2018-08-14 12:55:12
mobile,21667900,13679770,2018-08-15 04:11:59,2018-08-15 04:11:59
mobile,21667900,13684809,2018-08-15 04:11:42,2018-08-15 04:11:42
mobile,21667900,13685130,2018-08-15 04:12:36,2018-08-15 04:12:36
mobile,21667900,13686475,2018-08-15 08:51:50,2018-08-15 08:51:50
