country_code,region_name,zip_code,updated_at,user_id,country_name,city_name,timezone,ip_address,hits,created_at,latitude,longitude
,,,2018-07-09 12:38:08,21667900,,,,157.32.21.150,4,2018-07-09 11:41:27,,
,,,2019-06-10 06:43:27,21667900,,,,157.32.21.246,1,2019-06-10 06:43:27,,
,,,2019-01-17 10:45:03,21667900,,,,157.32.21.52,1,2019-01-17 10:45:03,,
,,,2020-07-30 01:46:39,21667900,,,,157.32.210.17,1,2020-07-30 01:46:39,,
,,,2020-04-17 12:27:57,21667900,,,,157.32.210.218,1,2020-04-17 12:27:57,,
,,,2018-11-07 04:48:59,21667900,,,,157.32.210.54,2,2018-11-07 04:48:55,,
,,,2020-04-06 08:40:00,21667900,,,,157.32.210.91,1,2020-04-06 08:40:00,,
IN,Gujarat,380009,2018-11-20 14:20:09,21667900,India,Ahmedabad,+05:30,157.32.211.146,5,2018-11-20 12:38:24,23.03,72.62
,,,2018-10-15 10:42:54,21667900,,,,157.32.211.148,2,2018-10-15 10:42:47,,
,,,2019-01-17 12:12:23,21667900,,,,157.32.211.34,1,2019-01-17 12:12:23,,
,,,2018-11-05 11:01:19,21667900,,,,157.32.211.39,2,2018-11-05 11:00:55,,
,,,2018-10-15 13:49:27,21667900,,,,157.32.212.115,2,2018-10-15 13:49:22,,
,,,2018-11-03 09:27:26,21667900,,,,157.32.212.32,2,2018-11-03 09:27:23,,
,,,2018-09-26 14:09:54,21667900,,,,157.32.212.33,1,2018-09-26 14:09:54,,
,,,2019-12-23 13:51:50,21667900,,,,157.32.212.74,1,2019-12-23 13:51:50,,
,,,2018-11-04 16:26:49,21667900,,,,157.32.213.125,2,2018-11-04 16:26:35,,
,,,2019-07-02 16:35:41,21667900,,,,157.32.213.155,1,2019-07-02 16:35:41,,
,,,2020-04-06 06:06:58,21667900,,,,157.32.213.164,1,2020-04-06 06:06:58,,
,,,2018-10-08 09:49:33,21667900,,,,157.32.213.237,2,2018-10-08 09:49:30,,
,,,2020-04-19 10:33:57,21667900,,,,157.32.214.133,1,2020-04-19 10:33:57,,
,,,2019-04-12 13:14:04,21667900,,,,157.32.214.238,1,2019-04-12 13:14:04,,
,,,2018-09-30 10:06:54,21667900,,,,157.32.214.248,2,2018-09-30 10:06:46,,
,,,2018-11-04 09:45:14,21667900,,,,157.32.215.121,2,2018-11-04 09:45:11,,
,,,2020-04-20 04:23:33,21667900,,,,157.32.215.160,1,2020-04-20 04:23:33,,
,,,2020-04-21 06:16:23,21667900,,,,157.32.215.31,1,2020-04-21 06:16:23,,
,,,2018-10-14 05:22:42,21667900,,,,157.32.215.83,3,2018-10-14 05:22:38,,
,,,2019-01-12 11:49:34,21667900,,,,157.32.216.1,1,2019-01-12 11:49:34,,
,,,2020-04-20 16:14:16,21667900,,,,157.32.216.103,1,2020-04-20 16:14:16,,
,,,2018-11-14 16:53:33,21667900,,,,157.32.216.146,2,2018-11-14 16:53:27,,
,,,2018-10-17 13:57:07,21667900,,,,157.32.216.223,1,2018-10-17 13:57:07,,
,,,2020-04-27 11:07:45,21667900,,,,157.32.217.10,1,2020-04-27 11:07:45,,
,,,2018-11-05 16:55:04,21667900,,,,157.32.217.109,2,2018-11-05 16:54:55,,
,,,2018-11-18 07:42:09,21667900,,,,157.32.217.208,2,2018-11-18 07:42:07,,
,,,2019-01-15 04:12:30,21667900,,,,157.32.217.40,1,2019-01-15 04:12:30,,
,,,2018-11-05 04:48:00,21667900,,,,157.32.218.46,2,2018-11-05 04:47:57,,
,,,2018-09-30 08:38:18,21667900,,,,157.32.218.64,2,2018-09-30 08:38:13,,
,,,2018-11-07 16:06:53,21667900,,,,157.32.218.85,3,2018-11-07 16:05:24,,
,,,2019-01-18 10:20:05,21667900,,,,157.32.218.91,1,2019-01-18 10:20:05,,
IN,Gujarat,380001,2018-11-20 11:30:53,21667900,India,Ahmedabad,+05:30,157.32.219.190,6,2018-11-20 10:17:52,23.03,72.62
,,,2021-01-01 15:18:58,21667900,,,,157.32.219.242,1,2021-01-01 15:18:58,,
,,,2018-11-17 03:11:13,21667900,,,,157.32.219.250,2,2018-11-17 03:11:10,,
,,,2018-11-18 09:25:37,21667900,,,,157.32.219.30,2,2018-11-18 09:25:34,,
,,,2018-09-29 09:00:09,21667900,,,,157.32.219.93,4,2018-09-29 08:49:14,,
,,,2018-06-29 05:54:52,21667900,,,,157.32.22.184,1,2018-06-29 05:54:52,,
,,,2018-11-04 10:42:35,21667900,,,,157.32.220.192,3,2018-11-04 10:32:01,,
,,,2020-04-18 06:17:54,21667900,,,,157.32.220.218,2,2020-04-18 05:14:05,,
IN,Gujarat,380009,2018-10-13 11:53:39,21667900,India,Ahmedabad,+05:30,157.32.220.239,6,2018-10-13 11:52:46,23.03,72.62
,,,2018-10-16 16:36:56,21667900,,,,157.32.221.127,3,2018-10-16 16:29:40,,
,,,2018-10-16 12:41:10,21667900,,,,157.32.221.168,2,2018-10-16 12:41:04,,
,,,2019-06-21 12:50:58,21667900,,,,157.32.221.170,1,2019-06-21 12:50:58,,
,,,2018-11-16 16:18:13,21667900,,,,157.32.221.180,2,2018-11-16 16:18:09,,
,,,2019-06-20 07:12:08,21667900,,,,157.32.221.190,2,2019-06-20 07:03:44,,
,,,2018-11-16 13:30:20,21667900,,,,157.32.221.216,4,2018-11-16 09:28:17,,
,,,2018-09-28 13:01:18,21667900,,,,157.32.221.84,3,2018-09-28 13:00:37,,
,,,2018-11-06 13:35:33,21667900,,,,157.32.222.10,4,2018-11-06 12:55:43,,
,,,2020-04-20 11:34:27,21667900,,,,157.32.222.150,1,2020-04-20 11:34:27,,
,,,2020-04-27 09:13:19,21667900,,,,157.32.222.25,1,2020-04-27 09:13:19,,
,,,2019-08-31 11:53:57,21667900,,,,157.32.222.32,1,2019-08-31 11:53:57,,
,,,2020-03-23 12:31:46,21667900,,,,157.32.222.49,1,2020-03-23 12:31:46,,
,,,2019-12-30 01:25:13,21667900,,,,157.32.222.8,2,2019-12-30 00:39:31,,
,,,2018-11-17 12:25:12,21667900,,,,157.32.223.138,2,2018-11-17 12:25:07,,
IN,Gujarat,380009,2018-10-08 07:32:55,21667900,India,Ahmedabad,+05:30,157.32.223.155,5,2018-09-28 02:59:03,23.03,72.62
,,,2019-01-28 05:35:53,21667900,,,,157.32.223.224,1,2019-01-28 05:35:53,,
,,,2020-07-29 11:04:21,21667900,,,,157.32.223.245,2,2020-07-29 08:37:21,,
,,,2018-11-07 06:25:54,21667900,,,,157.32.224.37,2,2018-11-07 06:25:51,,
,,,2019-08-14 06:10:00,21667900,,,,157.32.225.13,1,2019-08-14 06:10:00,,
IN,Gujarat,382330,2018-11-19 14:09:38,21667900,India,Ahmedabad,+05:30,157.32.225.20,6,2018-11-19 10:42:31,23.03,72.62
,,,2019-01-27 03:17:22,21667900,,,,157.32.225.62,1,2019-01-27 03:17:22,,
IN,Gujarat,382330,2018-11-18 17:36:57,21667900,India,Ahmedabad,+05:30,157.32.225.68,5,2018-11-18 16:18:43,23.03,72.62
IN,Gujarat,380001,2018-11-21 06:35:56,21667900,India,Ahmedabad,+05:30,157.32.225.88,5,2018-11-21 05:52:35,23.03,72.62
,,,2019-09-04 02:00:12,21667900,,,,157.32.226.24,2,2019-09-04 01:48:34,,
,,,2018-10-17 07:31:02,21667900,,,,157.32.226.44,2,2018-10-17 07:30:49,,
,,,2019-06-21 04:41:49,21667900,,,,157.32.227.148,3,2018-10-09 03:52:40,,
,,,2019-06-24 09:36:49,21667900,,,,157.32.227.216,1,2019-06-24 09:36:49,,
,,,2018-11-04 04:43:46,21667900,,,,157.32.227.253,2,2018-11-04 04:43:43,,
,,,2018-10-10 09:43:20,21667900,,,,157.32.228.77,2,2018-10-10 09:43:12,,
,,,2019-06-22 07:59:42,21667900,,,,157.32.229.110,1,2019-06-22 07:59:42,,
,,,2018-11-15 13:14:21,21667900,,,,157.32.229.131,2,2018-11-15 13:14:17,,
,,,2019-06-24 03:59:39,21667900,,,,157.32.229.154,2,2018-10-16 09:36:53,,
,,,2019-07-03 10:28:20,21667900,,,,157.32.229.171,1,2019-07-03 10:28:20,,
,,,2019-06-20 11:58:07,21667900,,,,157.32.229.202,1,2019-06-20 11:58:07,,
,,,2019-07-02 11:37:32,21667900,,,,157.32.229.239,1,2019-07-02 11:37:32,,
,,,2018-10-06 16:34:36,21667900,,,,157.32.229.91,2,2018-10-06 16:34:24,,
,,,2018-07-06 10:56:30,21667900,,,,157.32.23.248,2,2018-07-06 10:56:28,,
,,,2019-04-13 13:24:27,21667900,,,,157.32.230.14,1,2019-04-13 13:24:27,,
,,,2018-10-08 12:14:31,21667900,,,,157.32.230.251,4,2018-10-08 12:10:24,,
,,,2019-06-23 10:27:42,21667900,,,,157.32.231.136,2,2019-06-23 08:44:06,,
,,,2018-10-08 08:31:21,21667900,,,,157.32.231.163,2,2018-10-08 08:31:17,,
,,,2018-11-21 11:40:37,21667900,,,,157.32.231.54,2,2018-11-21 11:40:01,,
,,,2018-10-15 09:46:05,21667900,,,,157.32.231.94,3,2018-10-15 09:44:15,,
,,,2018-11-06 07:27:57,21667900,,,,157.32.232.99,2,2018-11-06 07:27:51,,
,,,2020-03-20 11:03:01,21667900,,,,157.32.233.111,1,2020-03-20 11:03:01,,
,,,2018-09-27 16:17:59,21667900,,,,157.32.233.31,2,2018-09-27 16:17:53,,
,,,2019-01-29 01:45:01,21667900,,,,157.32.233.6,1,2019-01-29 01:45:01,,
,,,2018-10-07 12:48:25,21667900,,,,157.32.235.13,2,2018-10-07 12:48:18,,
,,,2019-06-23 04:41:18,21667900,,,,157.32.235.232,1,2019-06-23 04:41:18,,
,,,2020-03-20 01:58:50,21667900,,,,157.32.235.53,1,2020-03-20 01:58:50,,
,,,2019-12-30 16:54:20,21667900,,,,157.32.236.14,1,2019-12-30 16:54:20,,
,,,2018-10-07 02:55:26,21667900,,,,157.32.236.90,2,2018-10-07 02:55:22,,
,,,2018-10-14 13:06:28,21667900,,,,157.32.236.96,2,2018-10-14 13:06:21,,
,,,2019-08-31 05:02:10,21667900,,,,157.32.236.98,1,2019-08-31 05:02:10,,
,,,2019-01-19 11:35:53,21667900,,,,157.32.237.141,1,2019-01-19 11:35:53,,
,,,2018-11-21 16:31:50,21667900,,,,157.32.237.72,1,2018-11-21 16:31:50,,
,,,2019-01-15 15:40:22,21667900,,,,157.32.238.13,1,2019-01-15 15:40:22,,
,,,2018-11-15 16:01:58,21667900,,,,157.32.238.6,2,2018-11-15 16:01:54,,
,,,2018-10-13 10:03:23,21667900,,,,157.32.238.83,2,2018-10-13 10:03:05,,
,,,2018-09-30 04:30:00,21667900,,,,157.32.238.99,2,2018-09-30 04:29:56,,
,,,2019-01-30 11:20:11,21667900,,,,157.32.239.16,1,2019-01-30 11:20:11,,
,,,2018-11-03 11:43:33,21667900,,,,157.32.239.243,2,2018-11-03 11:43:30,,
,,,2018-09-30 05:03:31,21667900,,,,157.32.239.245,2,2018-09-30 05:03:24,,
,,,2019-07-11 10:51:07,21667900,,,,157.32.24.171,1,2019-07-11 10:51:07,,
,,,2018-11-07 09:26:27,21667900,,,,157.32.240.194,2,2018-11-07 09:26:23,,
,,,2019-07-03 11:28:27,21667900,,,,157.32.240.216,1,2019-07-03 11:28:27,,
,,,2018-11-07 11:44:06,21667900,,,,157.32.240.234,2,2018-11-07 11:43:52,,
,,,2018-11-18 06:08:54,21667900,,,,157.32.241.196,2,2018-11-18 06:08:51,,
,,,2018-10-09 02:14:38,21667900,,,,157.32.241.46,2,2018-10-09 02:14:31,,
,,,2020-03-25 09:03:35,21667900,,,,157.32.242.29,1,2020-03-25 09:03:35,,
,,,2018-10-09 12:15:00,21667900,,,,157.32.242.67,2,2018-10-09 12:14:49,,
,,,2018-10-14 10:16:00,21667900,,,,157.32.243.122,2,2018-10-14 10:15:41,,
,,,2019-01-28 10:59:52,21667900,,,,157.32.243.220,1,2019-01-28 10:59:52,,
,,,2018-11-19 09:42:05,21667900,,,,157.32.243.238,2,2018-11-19 09:42:02,,
,,,2018-11-07 05:36:13,21667900,,,,157.32.243.40,2,2018-11-07 05:36:11,,
,,,2019-01-13 04:10:42,21667900,,,,157.32.244.225,1,2019-01-13 04:10:42,,
,,,2018-11-04 05:30:49,21667900,,,,157.32.244.227,2,2018-11-04 05:30:46,,
,,,2019-01-16 16:56:34,21667900,,,,157.32.245.181,1,2019-01-16 16:56:34,,
,,,2018-11-19 05:46:31,21667900,,,,157.32.245.248,2,2018-11-19 05:46:25,,
,,,2018-11-06 10:40:48,21667900,,,,157.32.245.25,2,2018-11-06 10:40:45,,
,,,2020-02-20 02:17:59,21667900,,,,157.32.245.75,1,2020-02-20 02:17:59,,
,,,2018-11-18 11:22:18,21667900,,,,157.32.245.84,2,2018-11-18 11:22:15,,
,,,2018-10-18 12:34:12,21667900,,,,157.32.246.142,2,2018-10-18 12:34:04,,
,,,2018-11-15 05:38:36,21667900,,,,157.32.246.42,1,2018-11-15 05:38:36,,
,,,2019-01-20 04:19:36,21667900,,,,157.32.247.11,1,2019-01-20 04:19:36,,
,,,2018-09-29 14:03:38,21667900,,,,157.32.247.200,4,2018-09-29 13:59:05,,
,,,2018-09-28 10:12:53,21667900,,,,157.32.248.122,2,2018-09-28 10:12:49,,
,,,2019-01-18 09:04:14,21667900,,,,157.32.248.203,1,2019-01-18 09:04:14,,
,,,2018-09-28 11:08:53,21667900,,,,157.32.249.143,2,2018-09-28 11:08:49,,
,,,2019-06-21 10:22:47,21667900,,,,157.32.249.182,1,2019-06-21 10:22:47,,
,,,2018-10-10 04:41:59,21667900,,,,157.32.249.232,2,2018-10-10 04:41:55,,
,,,2018-11-04 12:44:14,21667900,,,,157.32.249.242,2,2018-11-04 12:44:12,,
,,,2018-11-20 16:27:46,21667900,,,,157.32.249.252,4,2018-11-17 15:11:57,,
,,,2018-11-21 04:55:10,21667900,,,,157.32.249.32,4,2018-11-21 04:43:32,,
,,,2019-10-16 01:30:42,21667900,,,,157.32.249.43,1,2019-10-16 01:30:42,,
,,,2018-11-06 16:23:34,21667900,,,,157.32.249.56,2,2018-11-06 16:23:32,,
,,,2019-06-21 15:58:31,21667900,,,,157.32.251.124,1,2019-06-21 15:58:31,,
,,,2018-11-15 16:46:06,21667900,,,,157.32.251.138,2,2018-11-15 16:46:03,,
,,,2019-01-27 11:18:15,21667900,,,,157.32.251.236,1,2019-01-27 11:18:15,,
IN,Gujarat,380004,2018-11-20 06:00:52,21667900,India,Ahmedabad,+05:30,157.32.251.34,5,2018-11-20 05:32:49,23.03,72.62
,,,2018-11-08 11:17:04,21667900,,,,157.32.251.52,2,2018-11-08 11:16:49,,
,,,2018-10-17 04:29:52,21667900,,,,157.32.251.99,2,2018-10-17 04:29:35,,
,,,2019-12-30 14:08:29,21667900,,,,157.32.252.186,1,2019-12-30 14:08:29,,
,,,2018-10-17 10:00:04,21667900,,,,157.32.252.187,2,2018-10-17 09:58:40,,
,,,2018-11-05 15:58:27,21667900,,,,157.32.252.211,2,2018-11-05 15:58:17,,
,,,2018-11-03 05:53:05,21667900,,,,157.32.252.228,2,2018-11-03 05:53:02,,
,,,2018-10-18 04:31:09,21667900,,,,157.32.252.39,2,2018-10-18 04:31:03,,
IN,Gujarat,380009,2018-10-09 06:15:13,21667900,India,Ahmedabad,+05:30,157.32.252.66,10,2018-10-09 06:06:00,23.03,72.62
,,,2018-11-15 12:26:58,21667900,,,,157.32.253.149,2,2018-11-15 12:26:52,,
,,,2018-09-26 13:51:44,21667900,,,,157.32.254.195,1,2018-09-26 13:51:44,,
,,,2018-10-17 11:37:07,21667900,,,,157.32.254.208,4,2018-10-17 11:34:59,,
,,,2018-10-09 08:00:06,21667900,,,,157.32.254.7,2,2018-10-09 07:59:48,,
,,,2018-10-08 16:20:45,21667900,,,,157.32.255.16,2,2018-10-08 16:20:36,,
,,,2019-10-04 08:01:28,21667900,,,,157.32.255.161,1,2019-10-04 08:01:28,,
,,,2019-01-14 15:42:34,21667900,,,,157.32.255.17,2,2019-01-14 15:14:20,,
,,,2018-11-21 15:35:24,21667900,,,,157.32.255.186,4,2018-11-21 15:29:19,,
,,,2018-11-20 08:56:43,21667900,,,,157.32.255.202,2,2018-11-20 08:56:40,,
,,,2018-09-26 16:08:10,21667900,,,,157.32.255.214,1,2018-09-26 16:08:10,,
,,,2018-11-03 17:31:49,21667900,,,,157.32.255.219,3,2018-11-03 16:49:50,,
,,,2019-01-17 07:49:33,21667900,,,,157.32.255.56,1,2019-01-17 07:49:33,,
,,,2019-03-29 05:27:15,21667900,,,,157.32.26.105,1,2019-03-29 05:27:15,,
,,,2018-08-15 09:47:26,21667900,,,,157.32.27.227,1,2018-08-15 09:47:26,,
,,,2019-07-13 07:43:41,21667900,,,,157.32.28.139,1,2019-07-13 07:43:41,,
,,,2019-07-12 16:09:11,21667900,,,,157.32.28.19,1,2019-07-12 16:09:11,,
,,,2018-06-27 07:17:22,21667900,,,,157.32.28.193,3,2018-06-27 07:14:37,,
,,,2019-05-29 16:13:13,21667900,,,,157.32.29.144,1,2019-05-29 16:13:13,,
,,,2018-07-01 11:23:17,21667900,,,,157.32.29.6,1,2018-07-01 11:23:17,,
,,,2018-06-27 06:22:18,21667900,,,,157.32.30.137,1,2018-06-27 06:22:18,,
,,,2018-08-15 08:49:02,21667900,,,,157.32.31.49,1,2018-08-15 08:49:02,,
,,,2018-08-19 04:55:07,21667900,,,,157.32.31.9,2,2018-08-19 04:55:05,,
,,,2019-08-07 05:02:17,21667900,,,,157.32.32.113,1,2019-08-07 05:02:17,,
,,,2019-07-21 11:55:58,21667900,,,,157.32.32.154,3,2019-07-21 09:12:17,,
,,,2019-06-12 03:36:30,21667900,,,,157.32.32.160,1,2019-06-12 03:36:30,,
,,,2019-07-22 10:30:18,21667900,,,,157.32.32.202,1,2019-07-22 10:30:18,,
,,,2018-08-19 16:08:59,21667900,,,,157.32.32.220,2,2018-08-19 16:08:51,,
,,,2018-09-02 05:11:42,21667900,,,,157.32.33.20,1,2018-09-02 05:11:42,,
,,,2019-10-28 04:16:19,21667900,,,,157.32.33.252,1,2019-10-28 04:16:19,,
,,,2019-04-15 07:27:21,21667900,,,,157.32.34.150,1,2019-04-15 07:27:21,,
,,,2019-07-20 12:06:18,21667900,,,,157.32.34.200,1,2019-07-20 12:06:18,,
,,,2018-08-19 05:40:24,21667900,,,,157.32.35.114,1,2018-08-19 05:40:24,,
,,,2019-07-22 13:59:46,21667900,,,,157.32.36.254,1,2019-07-22 13:59:46,,
,,,2018-06-29 04:53:14,21667900,,,,157.32.36.41,2,2018-06-29 04:43:11,,
,,,2018-08-18 04:46:59,21667900,,,,157.32.37.105,1,2018-08-18 04:46:59,,
,,,2018-08-19 09:37:57,21667900,,,,157.32.37.198,2,2018-08-19 09:37:53,,
,,,2018-06-29 02:53:33,21667900,,,,157.32.37.240,1,2018-06-29 02:53:33,,
,,,2019-06-11 03:43:51,21667900,,,,157.32.38.30,1,2019-06-11 03:43:51,,
,,,2020-01-23 11:06:51,21667900,,,,157.32.39.205,1,2020-01-23 11:06:51,,
,,,2019-11-17 09:42:33,21667900,,,,157.32.4.135,1,2019-11-17 09:42:33,,
,,,2019-11-18 10:48:13,21667900,,,,157.32.4.223,1,2019-11-18 10:48:13,,
IN,Gujarat,388001,2018-07-10 16:32:10,21667900,India,Anand,+05:30,157.32.4.253,6,2018-07-10 16:19:40,22.57,72.93
,,,2018-07-07 16:28:22,21667900,,,,157.32.4.27,1,2018-07-07 16:28:22,,
,,,2019-08-09 10:04:03,21667900,,,,157.32.4.61,1,2019-08-09 10:04:03,,
,,,2018-08-24 10:26:33,21667900,,,,157.32.40.112,1,2018-08-24 10:26:33,,
,,,2019-04-30 07:36:22,21667900,,,,157.32.40.16,1,2019-04-30 07:36:22,,
,,,2018-07-10 02:07:42,21667900,,,,157.32.40.212,1,2018-07-10 02:07:42,,
,,,2018-07-01 15:43:51,21667900,,,,157.32.40.77,1,2018-07-01 15:43:51,,
,,,2018-07-02 14:46:45,21667900,,,,157.32.41.123,2,2018-07-02 14:46:41,,
IN,Gujarat,380006,2018-07-11 13:22:43,21667900,India,Ahmedabad,+05:30,157.32.42.19,6,2018-07-09 15:27:55,23.03,72.62
,,,2018-08-15 14:17:07,21667900,,,,157.32.42.242,2,2018-08-15 14:16:59,,
,,,2019-05-30 05:04:31,21667900,,,,157.32.43.30,1,2019-05-30 05:04:31,,
,,,2018-08-21 12:42:51,21667900,,,,157.32.44.100,2,2018-08-21 12:42:49,,
,,,2018-11-24 15:31:12,21667900,,,,157.32.44.43,4,2018-11-24 15:07:36,,
IN,Gujarat,382355,2018-06-26 15:01:45,21667900,India,Vadodara,+05:30,157.32.44.76,11,2018-06-26 14:35:00,22.30,73.20
,,,2019-06-02 16:26:10,21667900,,,,157.32.45.217,1,2019-06-02 16:26:10,,
,,,2018-11-06 04:10:30,21667900,,,,157.32.45.252,1,2018-11-06 04:10:30,,
,,,2019-10-28 09:17:29,21667900,,,,157.32.45.44,1,2019-10-28 09:17:29,,
,,,2018-07-08 05:14:17,21667900,,,,157.32.45.75,2,2018-07-08 05:14:13,,
,,,2018-07-09 10:11:14,21667900,,,,157.32.46.215,2,2018-07-09 10:11:05,,
,,,2019-06-11 04:10:33,21667900,,,,157.32.46.234,1,2019-06-11 04:10:33,,
,,,2019-06-17 06:17:01,21667900,,,,157.32.47.103,1,2019-06-17 06:17:01,,
,,,2018-07-11 12:10:08,21667900,,,,157.32.47.28,1,2018-07-11 12:10:08,,
,,,2019-07-20 16:08:13,21667900,,,,157.32.48.234,1,2019-07-20 16:08:13,,
,,,2018-08-22 05:00:43,21667900,,,,157.32.48.28,3,2018-08-22 04:58:59,,
,,,2018-08-22 04:12:23,21667900,,,,157.32.48.32,1,2018-08-22 04:12:23,,
,,,2019-04-13 11:19:32,21667900,,,,157.32.48.92,1,2019-04-13 11:19:32,,
,,,2018-08-21 16:19:17,21667900,,,,157.32.49.225,1,2018-08-21 16:19:17,,
,,,2019-06-07 01:22:02,21667900,,,,157.32.5.105,3,2019-06-07 01:00:23,,
,,,2019-06-11 14:05:57,21667900,,,,157.32.50.130,1,2019-06-11 14:05:57,,
,,,2020-02-26 10:32:30,21667900,,,,157.32.50.150,1,2020-02-26 10:32:30,,
,,,2019-11-16 09:17:42,21667900,,,,157.32.50.153,4,2019-11-14 09:39:39,,
,,,2018-06-28 09:35:47,21667900,,,,157.32.51.150,1,2018-06-28 09:35:47,,
,,,2018-08-15 16:39:06,21667900,,,,157.32.51.25,1,2018-08-15 16:39:06,,
,,,2018-06-26 17:59:26,21667900,,,,157.32.52.161,1,2018-06-26 17:59:26,,
,,,2019-07-13 05:28:07,21667900,,,,157.32.52.219,1,2019-07-13 05:28:07,,
,,,2018-07-08 09:31:30,21667900,,,,157.32.52.29,1,2018-07-08 09:31:30,,
,,,2018-06-26 17:30:34,21667900,,,,157.32.53.49,4,2018-06-26 17:15:58,,
,,,2018-08-23 16:40:52,21667900,,,,157.32.53.80,1,2018-08-23 16:40:52,,
,,,2019-07-13 08:40:44,21667900,,,,157.32.54.173,1,2019-07-13 08:40:44,,
,,,2019-08-07 10:32:42,21667900,,,,157.32.54.19,1,2019-08-07 10:32:42,,
,,,2019-06-12 07:27:43,21667900,,,,157.32.54.86,2,2019-06-12 07:27:36,,
,,,2018-08-24 16:14:31,21667900,,,,157.32.55.100,2,2018-08-24 16:14:24,,
,,,2018-06-29 09:47:24,21667900,,,,157.32.56.100,1,2018-06-29 09:47:24,,
,,,2018-07-06 13:45:21,21667900,,,,157.32.56.85,1,2018-07-06 13:45:21,,
,,,2018-07-03 16:40:30,21667900,,,,157.32.57.131,2,2018-07-03 16:39:29,,
IN,Gujarat,125625,2018-06-29 05:59:12,21667900,India,Ahmedabad,+05:30,157.32.58.151,5,2018-06-29 05:58:21,23.03,72.62
,,,2019-07-21 16:49:07,21667900,,,,157.32.58.248,1,2019-07-21 16:49:07,,
,,,2018-07-08 11:39:24,21667900,,,,157.32.58.49,1,2018-07-08 11:39:24,,
,,,2018-06-27 12:36:11,21667900,,,,157.32.59.152,1,2018-06-27 12:36:11,,
,,,2018-08-15 13:22:05,21667900,,,,157.32.59.208,2,2018-08-15 13:20:37,,
,,,2019-12-18 06:06:51,21667900,,,,157.32.59.225,1,2019-12-18 06:06:51,,
,,,2018-07-06 02:07:37,21667900,,,,157.32.59.255,3,2018-07-06 02:07:32,,
,,,2019-08-07 16:04:10,21667900,,,,157.32.6.107,1,2019-08-07 16:04:10,,
,,,2018-08-18 05:59:58,21667900,,,,157.32.6.225,2,2018-08-18 05:59:56,,
,,,2020-01-09 13:40:39,21667900,,,,157.32.60.102,1,2020-01-09 13:40:39,,
,,,2018-08-14 12:56:05,21667900,,,,157.32.60.118,4,2018-08-14 12:52:45,,
,,,2018-06-26 16:46:38,21667900,,,,157.32.60.194,1,2018-06-26 16:46:38,,
,,,2018-08-22 09:14:25,21667900,,,,157.32.60.30,2,2018-08-22 09:14:19,,
,,,2019-11-26 05:48:51,21667900,,,,157.32.61.92,1,2019-11-26 05:48:51,,
,,,2019-07-10 11:16:07,21667900,,,,157.32.62.13,1,2019-07-10 11:16:07,,
,,,2018-07-07 16:47:17,21667900,,,,157.32.62.189,1,2018-07-07 16:47:17,,
IN,Gujarat,388001,2018-06-26 18:04:21,21667900,India,Anand,+05:30,157.32.63.128,5,2018-06-26 18:02:14,22.57,72.93
,,,2018-08-18 16:16:45,21667900,,,,157.32.63.167,3,2018-08-18 16:10:29,,
,,,2018-06-27 13:38:23,21667900,,,,157.32.63.37,1,2018-06-27 13:38:23,,
,,,2018-07-05 02:03:07,21667900,,,,157.32.64.177,3,2018-07-05 02:00:50,,
,,,2018-08-26 04:58:02,21667900,,,,157.32.64.254,2,2018-08-26 04:57:59,,
,,,2018-07-07 16:33:36,21667900,,,,157.32.65.121,2,2018-07-07 16:28:32,,
,,,2018-07-01 15:46:47,21667900,,,,157.32.65.153,3,2018-07-01 15:43:58,,
,,,2020-05-24 07:04:05,21667900,,,,157.32.65.181,2,2020-05-24 07:04:05,,
,,,2019-12-09 06:20:39,21667900,,,,157.32.65.7,3,2018-07-09 16:31:14,,
,,,2020-04-28 10:29:39,21667900,,,,157.32.66.13,1,2020-04-28 10:29:39,,
,,,2019-07-21 05:02:40,21667900,,,,157.32.66.32,1,2019-07-21 05:02:40,,
IN,Gujarat,382350,2020-06-09 12:54:53,21667900,India,Ahmedabad,+05:1800,157.32.66.35,7,2020-06-09 10:44:13,23.03,72.59
,,,2019-06-06 18:21:45,21667900,,,,157.32.67.199,1,2019-06-06 18:21:45,,
,,,2018-08-15 04:10:57,21667900,,,,157.32.67.68,2,2018-08-15 04:10:55,,
,,,2018-07-05 03:05:35,21667900,,,,157.32.67.78,2,2018-07-05 03:05:32,,
,,,2018-09-02 05:11:33,21667900,,,,157.32.67.94,1,2018-09-02 05:11:33,,
,,,2018-07-11 16:14:28,21667900,,,,157.32.68.173,2,2018-07-11 16:11:35,,
,,,2018-07-10 16:25:36,21667900,,,,157.32.68.39,1,2018-07-10 16:25:36,,
,,,2018-08-22 10:54:30,21667900,,,,157.32.69.112,2,2018-08-22 10:54:19,,
IN,Gujarat,380001,2020-06-08 10:54:44,21667900,India,Ahmedabad,+05:1800,157.32.69.124,10,2020-06-08 05:57:52,23.03,72.59
,,,2019-06-18 01:59:07,21667900,,,,157.32.7.31,1,2019-06-18 01:59:07,,
,,,2018-11-14 11:20:00,21667900,,,,157.32.7.44,1,2018-11-14 11:20:00,,
,,,2019-07-04 05:18:14,21667900,,,,157.32.70.137,1,2019-07-04 05:18:14,,
,,,2019-11-17 10:39:12,21667900,,,,157.32.70.193,1,2019-11-17 10:39:12,,
