episode_id,updated_at,episode_season_number,episode_number,user_id,show_character_id,created_at,fb_action_id,tv_show_name
7228433,2019-07-15 10:18:06,2,6,21667900,64789072,2019-07-15 10:18:06,,Big Little Lies
7240720,2019-09-25 10:40:31,4,1,21667900,63626527,2019-09-25 10:40:31,,This Is Us
7241233,2019-08-06 09:54:55,1,8,21667900,63506291,2019-08-06 09:54:55,,Euphoria (US)
7271099,2019-08-02 09:03:41,3,2,21667900,64084102,2019-08-02 09:03:41,,Harlots
7277003,2019-08-17 04:29:25,2,1,21667900,63854207,2019-08-17 04:29:25,,MINDHUNTER
7285223,2019-07-20 12:06:49,2,8,21667900,64819105,2019-07-20 12:06:49,,Money Heist
7288509,2019-09-17 04:59:45,1,1,21667900,64548745,2019-09-17 04:59:45,,Unbelievable
7288522,2019-09-25 10:41:15,1,4,21667900,64548748,2019-09-25 10:41:15,,Unbelievable
7288526,2019-09-25 10:41:30,1,5,21667900,64548748,2019-09-25 10:41:30,,Unbelievable
7288530,2019-09-27 10:26:01,1,6,21667900,64548748,2019-09-27 10:25:59,,Unbelievable
7288537,2019-09-27 10:26:15,1,7,21667900,64548745,2019-09-27 10:26:15,,Unbelievable
7288543,2019-09-27 11:08:31,1,8,21667900,64548745,2019-09-27 11:08:31,,Unbelievable
7290837,2019-07-22 10:30:58,2,7,21667900,64789072,2019-07-22 10:30:58,,Big Little Lies
7291478,2019-12-24 16:31:03,3,1,21667900,63434318,2019-12-24 16:31:03,,The Marvelous Mrs. Maisel
7293190,2019-12-11 06:33:09,4,1,21667900,64607381,2019-12-11 06:33:07,,The Man in the High Castle
7298128,2019-07-29 05:17:53,1,7,21667900,63506277,2019-07-29 05:17:45,,Euphoria (US)
7306300,2019-08-23 10:26:59,3,1,21667900,63865488,2019-08-23 10:26:57,,13 Reasons Why
7314583,2019-08-17 05:14:33,2,2,21667900,63854207,2019-08-17 05:14:33,,MINDHUNTER
7314586,2019-08-17 09:08:11,2,3,21667900,63854207,2019-08-17 09:08:07,,MINDHUNTER
7314587,2019-08-17 09:09:35,2,4,21667900,63854210,2019-08-17 09:09:35,,MINDHUNTER
7314589,2019-08-17 11:11:57,2,5,21667900,63854225,2019-08-17 11:11:17,,MINDHUNTER
7314590,2019-08-17 13:20:13,2,6,21667900,63854207,2019-08-17 13:20:13,,MINDHUNTER
7314592,2019-08-17 16:12:12,2,7,21667900,63854207,2019-08-17 16:12:12,,MINDHUNTER
7314594,2019-08-19 09:42:22,2,8,21667900,63854207,2019-08-19 09:42:22,,MINDHUNTER
7319124,2019-11-22 09:37:44,3,1,21667900,63422083,2019-11-22 09:37:44,,The Crown
7323041,2019-08-19 10:54:11,2,9,21667900,63854207,2019-08-19 10:54:11,,MINDHUNTER
7325436,2019-11-13 04:31:09,1,1,21667900,65304565,2019-11-13 04:31:09,,Mrs. Fletcher
7328134,2019-08-24 09:22:13,3,2,21667900,63865515,2019-08-24 09:22:13,,13 Reasons Why
7328135,2019-08-24 09:23:28,3,3,21667900,63865504,2019-08-24 09:23:25,,13 Reasons Why
7328138,2019-08-25 05:16:28,3,4,21667900,63865486,2019-08-25 05:16:24,,13 Reasons Why
7328142,2019-08-25 05:16:57,3,5,21667900,63865481,2019-08-25 05:16:57,,13 Reasons Why
7328145,2019-08-25 09:07:39,3,6,21667900,63865492,2019-08-25 09:07:36,,13 Reasons Why
7328147,2019-08-25 09:58:16,3,7,21667900,63865489,2019-08-25 09:58:10,,13 Reasons Why
7328151,2019-08-26 10:38:11,3,8,21667900,63865486,2019-08-26 10:38:11,,13 Reasons Why
7328155,2019-08-26 11:32:06,3,9,21667900,63865504,2019-08-26 11:32:02,,13 Reasons Why
7328159,2019-08-26 16:09:41,3,10,21667900,63865494,2019-08-26 16:09:41,,13 Reasons Why
7328167,2019-08-26 16:10:24,3,11,21667900,63865486,2019-08-26 16:10:19,,13 Reasons Why
7328170,2019-08-27 11:54:16,3,12,21667900,63865489,2019-08-27 11:54:14,,13 Reasons Why
7328174,2019-08-27 16:26:50,3,13,21667900,63865487,2019-08-27 16:26:50,,13 Reasons Why
7337980,2019-10-02 06:23:42,4,2,21667900,63626527,2019-10-02 06:23:42,,This Is Us
7337981,2019-10-11 04:54:23,4,3,21667900,63626539,2019-10-11 04:54:20,,This Is Us
7344283,2019-10-23 11:48:12,1,1,21667900,65101773,2019-10-23 11:48:12,,Watchmen
7347093,2020-04-20 11:34:54,2,1,21667900,64548247,2020-04-20 11:34:54,,Tom Clancy's Jack Ryan
7347095,2020-04-20 16:14:33,2,2,21667900,64548247,2020-04-20 16:14:33,,Tom Clancy's Jack Ryan
7347099,2020-04-21 06:16:36,2,3,21667900,64548247,2020-04-21 06:16:36,,Tom Clancy's Jack Ryan
7352474,2019-10-28 11:02:05,1,2,21667900,64651993,2019-10-28 11:02:05,,Looking for Alaska
7352475,2019-10-28 11:02:13,1,3,21667900,64651995,2019-10-28 11:02:09,,Looking for Alaska
7357130,2019-11-13 04:31:56,1,2,21667900,65304565,2019-11-13 04:31:56,,Mrs. Fletcher
7357136,2019-11-13 04:32:50,1,3,21667900,65304565,2019-11-13 04:32:50,,Mrs. Fletcher
7361557,2019-10-28 04:16:40,1,2,21667900,65101773,2019-10-28 04:16:40,,Watchmen
7361558,2019-11-06 05:56:16,1,3,21667900,65101796,2019-11-06 05:56:16,,Watchmen
7362279,2019-11-18 09:42:09,1,4,21667900,65304565,2019-11-18 09:42:09,,Mrs. Fletcher
7362284,2019-11-25 10:40:01,1,5,21667900,65304565,2019-11-25 10:40:01,,Mrs. Fletcher
7362289,2019-12-02 10:55:54,1,6,21667900,65304565,2019-12-02 10:55:54,,Mrs. Fletcher
7362292,2019-12-10 05:58:35,1,7,21667900,65304565,2019-12-10 05:58:35,,Mrs. Fletcher
7363291,2020-11-06 16:49:34,5,2,21667900,63909199,2020-11-06 16:49:34,,Lucifer
7381097,2019-10-16 16:17:53,4,4,21667900,63626539,2019-10-16 16:17:53,,This Is Us
7383844,2021-11-06 10:54:39,2,10,21667900,64144380,2021-11-06 10:54:39,,Succession
7393627,2020-01-05 15:52:13,6,1,21667900,65136660,2020-01-05 15:52:13,,Vikings
7394401,2019-10-23 09:11:48,4,5,21667900,63626527,2019-10-23 09:11:48,,This Is Us
7395719,2019-11-06 05:57:31,2,1,21667900,64821437,2019-11-06 05:57:29,,The End of the F***ing World
7398586,2019-11-12 09:34:11,1,4,21667900,65101773,2019-11-12 09:34:11,,Watchmen
7398587,2019-11-18 09:42:37,1,5,21667900,65101782,2019-11-18 09:42:37,,Watchmen
7398588,2019-11-26 10:08:06,1,6,21667900,564867,2019-11-26 10:08:06,,Watchmen
7402644,2019-10-30 04:55:31,4,6,21667900,63626527,2019-10-30 04:55:31,,This Is Us
7402646,2019-11-07 08:40:06,4,7,21667900,63626527,2019-11-07 08:40:06,,This Is Us
7408840,2020-01-16 16:41:59,1,1,21667900,65408579,2020-01-16 16:41:59,,The Outsider (2020)
7408842,2020-01-16 16:42:32,1,2,21667900,65408579,2020-01-16 16:42:32,,The Outsider (2020)
7410440,2019-12-30 01:25:25,1,5,21667900,63442722,2019-12-30 01:25:25,,The Mandalorian
7410442,2019-12-30 14:08:42,1,6,21667900,63442722,2019-12-30 14:08:42,,The Mandalorian
7410445,2019-12-30 16:10:25,1,7,21667900,65400366,2019-12-30 16:10:25,,The Mandalorian
7410449,2019-12-30 16:54:41,1,8,21667900,65401316,2019-12-30 16:54:41,,The Mandalorian
7416277,2021-01-25 10:54:53,3,10,21667900,64667397,2021-01-25 10:54:53,,Atypical
7422382,2019-12-05 12:23:20,1,7,21667900,65101794,2019-12-05 12:23:20,,Watchmen
7422383,2019-12-09 06:20:56,1,8,21667900,65101794,2019-12-09 06:20:56,,Watchmen
7422384,2019-12-16 14:39:33,1,9,21667900,65101773,2019-12-16 14:39:29,,Watchmen
7424748,2019-11-14 03:41:48,4,8,21667900,63626457,2019-11-14 03:41:48,,This Is Us
7427005,2019-11-12 09:36:12,1,2,21667900,64746272,2019-11-12 09:36:12,,His Dark Materials
7428555,2019-12-20 12:03:38,1,1,21667900,64245681,2019-12-20 12:03:38,,The Witcher
7428567,2019-12-20 13:07:54,1,2,21667900,549995,2019-12-20 13:07:45,,The Witcher
7428568,2019-12-21 06:03:34,1,3,21667900,64245681,2019-12-21 06:03:34,,The Witcher
7428571,2019-12-21 06:04:04,1,4,21667900,64245681,2019-12-21 06:04:04,,The Witcher
7428572,2019-12-21 10:01:47,1,5,21667900,64245681,2019-12-21 10:01:47,,The Witcher
7428573,2019-12-21 12:02:14,1,6,21667900,64245681,2019-12-21 12:02:14,,The Witcher
7428574,2019-12-21 17:06:10,1,7,21667900,64245681,2019-12-21 17:06:10,,The Witcher
7428575,2019-12-21 17:06:15,1,8,21667900,549995,2019-12-21 17:06:15,,The Witcher
7432829,2019-11-19 10:52:38,1,3,21667900,64746272,2019-11-19 10:52:37,,His Dark Materials
7432830,2019-11-26 05:49:19,1,4,21667900,64746272,2019-11-26 05:49:19,,His Dark Materials
7432832,2019-12-04 11:56:04,1,5,21667900,64746272,2019-12-04 11:56:04,,His Dark Materials
7432833,2019-12-10 07:02:12,1,6,21667900,64746272,2019-12-10 07:02:12,,His Dark Materials
7432834,2019-12-18 06:07:09,1,7,21667900,64746272,2019-12-18 06:07:09,,His Dark Materials
7432835,2019-12-23 06:33:49,1,8,21667900,64746272,2019-12-23 06:33:49,,His Dark Materials
7435497,2019-11-25 10:38:54,4,9,21667900,65629755,2019-11-25 10:38:52,,This Is Us
7446892,2019-12-26 12:03:25,2,1,21667900,63456990,2019-12-26 12:03:25,,You
7447653,2019-12-27 10:33:26,2,2,21667900,63456990,2019-12-27 10:33:26,,You
7447661,2019-12-27 10:33:33,2,3,21667900,63456990,2019-12-27 10:33:33,,You
7447922,2019-11-22 10:30:04,3,2,21667900,63422080,2019-11-22 10:30:04,,The Crown
7447924,2019-11-23 05:58:48,3,3,21667900,63422087,2019-11-23 05:58:48,,The Crown
7447926,2019-11-23 06:00:05,3,4,21667900,63422087,2019-11-23 06:00:05,,The Crown
7447927,2019-11-23 08:28:55,3,5,21667900,63422083,2019-11-23 08:28:55,,The Crown
7447929,2019-11-23 09:42:24,3,6,21667900,65399102,2019-11-23 09:42:24,,The Crown
7447930,2019-11-23 11:04:24,3,7,21667900,63422087,2019-11-23 11:04:24,,The Crown
7447933,2019-11-25 10:41:00,3,8,21667900,65399102,2019-11-25 10:41:00,,The Crown
7447935,2019-11-25 11:47:54,3,9,21667900,65399102,2019-11-25 11:47:54,,The Crown
7447937,2019-11-25 13:00:26,3,10,21667900,63422080,2019-11-25 13:00:23,,The Crown
7448010,2019-12-27 10:33:49,2,4,21667900,63456990,2019-12-27 10:33:47,,You
7448019,2019-12-27 10:34:01,2,5,21667900,63456990,2019-12-27 10:34:01,,You
7448020,2019-12-27 11:56:21,2,6,21667900,63456990,2019-12-27 11:56:21,,You
7448021,2019-12-28 10:27:08,2,7,21667900,63456990,2019-12-28 10:27:08,,You
7448022,2019-12-28 10:27:45,2,8,21667900,63456990,2019-12-28 10:27:45,,You
7448023,2019-12-28 11:12:44,2,9,21667900,63456990,2019-12-28 11:12:44,,You
7448024,2019-12-28 12:05:45,2,10,21667900,63456990,2019-12-28 12:05:45,,You
7453308,2019-12-25 10:14:26,3,2,21667900,63434318,2019-12-25 10:14:26,,The Marvelous Mrs. Maisel
7458663,2024-05-23 02:53:37,5,1,21667900,65235974,2024-05-23 02:53:37,,Better Call Saul
7459168,2020-11-07 06:19:46,5,5,21667900,63909194,2020-11-07 06:19:46,,Lucifer
7459171,2020-11-07 10:18:09,5,8,21667900,63909194,2020-11-07 10:18:09,,Lucifer
7459925,2020-01-15 09:28:34,4,10,21667900,63626527,2020-01-15 09:28:34,,This Is Us
7465726,2019-12-11 16:23:54,4,2,21667900,64607381,2019-12-11 16:23:54,,The Man in the High Castle
7465728,2019-12-12 06:26:15,4,3,21667900,64607381,2019-12-12 06:26:15,,The Man in the High Castle
7465731,2019-12-12 16:00:45,4,4,21667900,64607381,2019-12-12 16:00:45,,The Man in the High Castle
7465734,2019-12-18 16:22:08,4,5,21667900,64607381,2019-12-18 16:22:08,,The Man in the High Castle
7465735,2019-12-22 05:53:14,4,6,21667900,64607381,2019-12-22 05:53:14,,The Man in the High Castle
7465736,2019-12-22 09:45:44,4,7,21667900,64607399,2019-12-22 09:45:44,,The Man in the High Castle
7465737,2019-12-23 12:47:33,4,8,21667900,64607381,2019-12-23 12:47:33,,The Man in the High Castle
7465738,2019-12-23 12:47:43,4,9,21667900,64607381,2019-12-23 12:47:43,,The Man in the High Castle
7465741,2019-12-23 13:52:10,4,10,21667900,64607381,2019-12-23 13:52:10,,The Man in the High Castle
7478806,2021-03-17 03:06:54,1,1,21667900,65418693,2021-03-17 03:06:54,,Messiah (2020)
7479250,2020-04-22 11:23:29,2,1,21667900,64482087,2020-04-22 11:23:29,,My Brilliant Friend
7483410,2022-06-30 19:44:17,1,16,21667900,66358752,2022-06-30 19:44:17,,Crash Landing on You
7486455,2020-08-10 05:25:49,1,1,21667900,65435531,2020-08-10 05:25:49,,Normal People
7486456,2020-08-10 05:30:24,1,2,21667900,65435529,2020-08-10 05:30:24,,Normal People
7486458,2020-08-10 06:12:34,1,3,21667900,65435531,2020-08-10 06:12:34,,Normal People
7486461,2020-08-10 06:57:31,1,4,21667900,65435531,2020-08-10 06:57:31,,Normal People
7486462,2020-08-10 07:35:05,1,5,21667900,65435531,2020-08-10 07:35:05,,Normal People
7486463,2020-08-10 10:27:13,1,6,21667900,65435531,2020-08-10 10:27:13,,Normal People
7486464,2020-08-10 11:12:34,1,7,21667900,65435531,2020-08-10 11:12:34,,Normal People
7486474,2020-08-12 11:16:01,1,12,21667900,65435529,2020-08-12 11:16:01,,Normal People
7488825,2022-05-28 00:00:16,4,1,21667900,68699185,2022-05-28 00:00:10,,Stranger Things
7493294,2020-04-18 05:14:37,1,1,21667900,65435721,2020-04-18 05:14:37,,Little Fires Everywhere
7509621,2020-01-22 11:36:39,4,11,21667900,63626513,2020-01-22 11:36:39,,This Is Us
7509624,2020-01-29 10:24:55,4,12,21667900,63626539,2020-01-29 10:24:55,,This Is Us
7509625,2020-02-12 08:24:24,4,13,21667900,63626522,2020-02-12 08:24:20,,This Is Us
7529885,2020-03-29 11:33:56,3,1,21667900,63653568,2020-03-29 11:33:55,,Ozark
7531684,2020-04-18 16:12:30,1,1,21667900,64934011,2020-04-18 16:12:30,,Mrs. America
7537283,2020-03-25 16:27:26,3,1,21667900,64482003,2020-03-25 16:27:25,,Westworld
7541802,2020-11-10 04:58:13,1,1,21667900,65689050,2020-11-10 04:58:13,,The Undoing
7542903,2024-05-24 23:50:34,5,4,21667900,65235974,2024-05-24 23:50:34,,Better Call Saul
7542906,2024-05-24 04:12:34,5,3,21667900,65235974,2024-05-24 04:12:34,,Better Call Saul
7550297,2023-09-26 01:43:27,1,1,21667900,65186526,2023-09-26 01:43:27,,The Great
7552112,2021-12-05 07:46:24,1,4,21667900,68003273,2021-12-05 07:46:24,,The Wheel of Time
7553440,2020-08-05 16:24:48,1,1,21667900,65466650,2020-08-05 16:24:48,,Unorthodox
7553443,2020-08-06 06:51:27,1,4,21667900,65466650,2020-08-06 06:51:27,,Unorthodox
7556901,2020-02-20 02:18:17,4,14,21667900,63626527,2020-02-20 02:18:17,,This Is Us
7556909,2020-02-26 10:32:50,4,15,21667900,63626539,2020-02-26 10:32:50,,This Is Us
7578994,2020-03-26 10:03:24,3,2,21667900,64481997,2020-03-26 10:03:24,,Westworld
7578995,2020-03-30 05:12:55,3,3,21667900,64482027,2020-03-30 05:12:48,,Westworld
7578996,2020-04-06 06:07:12,3,4,21667900,64481990,2020-04-06 06:07:12,,Westworld
7578999,2020-04-14 10:08:21,3,5,21667900,65470370,2020-04-14 10:08:21,,Westworld
7579000,2020-04-20 04:23:48,3,6,21667900,64482027,2020-04-20 04:23:48,,Westworld
7579002,2020-04-27 09:13:43,3,7,21667900,64481997,2020-04-27 09:13:43,,Westworld
7579004,2020-05-06 08:08:17,3,8,21667900,64481997,2020-05-06 08:08:17,,Westworld
7581969,2021-04-02 11:12:19,1,6,21667900,65526041,2021-04-02 11:12:19,,Snowpiercer
7591103,2020-04-14 11:00:15,3,1,21667900,65236377,2020-04-14 11:00:11,,Killing Eve
7597566,2020-03-11 12:38:58,4,16,21667900,63626522,2020-03-11 12:38:58,,This Is Us
7597569,2020-03-18 06:03:42,4,17,21667900,63626522,2020-03-18 06:03:42,,This Is Us
7597570,2020-03-25 06:25:07,4,18,21667900,395688,2020-03-25 06:25:07,,This Is Us
7611871,2020-04-04 16:27:47,1,1,21667900,65436124,2020-04-04 16:27:47,,Tales from the Loop
7611874,2020-04-04 16:28:12,1,2,21667900,65436126,2020-04-04 16:28:11,,Tales from the Loop
7611876,2020-04-05 05:58:32,1,3,21667900,65484516,2020-04-05 05:58:32,,Tales from the Loop
7611877,2020-04-05 08:46:46,1,4,21667900,65436125,2020-04-05 08:46:44,,Tales from the Loop
7611878,2020-04-05 10:22:47,1,5,21667900,65484516,2020-04-05 10:22:47,,Tales from the Loop
7611880,2020-04-06 08:40:17,1,6,21667900,65484516,2020-04-06 08:40:17,,Tales from the Loop
7614190,2020-04-18 05:15:43,1,2,21667900,65435721,2020-04-18 05:15:43,,Little Fires Everywhere
7614191,2020-04-18 12:30:22,1,7,21667900,65435745,2020-04-18 12:30:17,,Little Fires Everywhere
7614193,2020-04-18 11:23:14,1,6,21667900,65435722,2020-04-18 11:23:14,,Little Fires Everywhere
7614195,2020-04-18 06:18:11,1,3,21667900,65435722,2020-04-18 06:18:11,,Little Fires Everywhere
7614197,2020-04-18 09:51:02,1,5,21667900,65435721,2020-04-18 09:51:02,,Little Fires Everywhere
7614198,2020-04-18 08:36:58,1,4,21667900,65435721,2020-04-18 08:36:54,,Little Fires Everywhere
7620104,2020-04-02 06:41:10,3,9,21667900,63653573,2020-04-02 06:41:10,,Ozark
7620105,2020-04-03 12:22:31,3,10,21667900,63653568,2020-04-03 12:22:31,,Ozark
7620959,2020-11-10 04:58:37,1,2,21667900,65689050,2020-11-10 04:58:37,,The Undoing
7629417,2021-05-28 17:34:38,5,16,21667900,63909194,2021-05-28 17:34:38,,Lucifer
7645408,2020-04-27 05:50:48,4,1,21667900,64534871,2020-04-27 05:50:48,,The Last Kingdom
7656407,2020-04-27 10:17:55,4,2,21667900,64534871,2020-04-27 10:17:55,,The Last Kingdom
7658043,2020-04-03 12:21:58,2,10,21667900,64819096,2020-04-03 12:21:59,,Money Heist
7658045,2020-04-04 05:40:03,2,12,21667900,64819094,2020-04-04 05:40:03,,Money Heist
7658047,2020-04-04 06:24:38,2,13,21667900,64819105,2020-04-04 06:24:38,,Money Heist
7673417,2020-04-21 05:01:24,3,2,21667900,65236357,2020-04-21 05:01:24,,Killing Eve
7673418,2020-04-29 12:38:21,3,3,21667900,65236357,2020-04-29 12:38:21,,Killing Eve
7681207,2020-04-22 11:22:18,1,0,21667900,65435745,2020-04-22 11:22:18,,Little Fires Everywhere
7705112,2022-07-16 01:07:24,1,1,21667900,65462533,2022-07-16 01:07:24,,It's Okay to Not Be Okay
7708153,2023-09-26 16:48:24,1,4,21667900,65186526,2023-09-26 16:48:24,,The Great
7804422,2024-03-08 21:35:10,1,11,21667900,65462745,2024-03-08 21:35:10,,Flower of Evil
7812679,2021-09-06 11:09:59,2,1,21667900,66362952,2021-09-06 11:09:59,,Modern Love
7812916,2020-09-04 05:41:07,2,1,21667900,63473683,2020-09-04 05:41:07,,The Boys
7812917,2020-09-04 06:45:58,2,2,21667900,63473683,2020-09-04 06:45:55,,The Boys
7812918,2020-09-04 09:38:01,2,3,21667900,63473735,2020-09-04 09:37:59,,The Boys
7812919,2020-09-11 10:46:57,2,4,21667900,63473761,2020-09-11 10:46:57,,The Boys
7812920,2020-09-18 05:12:14,2,5,21667900,63473761,2020-09-18 05:12:14,,The Boys
7812923,2020-09-25 12:32:38,2,6,21667900,63473683,2020-09-25 12:32:37,,The Boys
7812925,2020-10-02 05:34:21,2,7,21667900,63473761,2020-10-02 05:34:17,,The Boys
7812926,2020-10-09 04:26:43,2,8,21667900,63473761,2020-10-09 04:26:43,,The Boys
7877067,2020-11-19 09:30:01,1,4,21667900,65689050,2020-11-19 09:30:01,,The Undoing
7877071,2021-02-24 11:24:09,1,6,21667900,65689050,2021-02-24 11:24:09,,The Undoing
7896442,2020-11-15 10:55:10,4,1,21667900,63422083,2020-11-15 10:55:06,,The Crown
7896631,2020-11-15 10:56:06,4,2,21667900,65399102,2020-11-15 10:56:06,,The Crown
7896632,2020-11-15 11:36:55,4,3,21667900,63422083,2020-11-15 11:36:55,,The Crown
7896637,2020-11-17 06:00:24,4,8,21667900,63421988,2020-11-17 06:00:24,,The Crown
7896638,2020-11-17 09:27:53,4,9,21667900,65399102,2020-11-17 09:27:50,,The Crown
7896640,2020-11-17 09:29:55,4,10,21667900,65714895,2020-11-17 09:29:55,,The Crown
7905328,2020-10-28 17:18:05,5,1,21667900,63626539,2020-10-28 17:18:03,,This Is Us
7905559,2020-10-28 17:18:59,5,2,21667900,63626513,2020-10-28 17:18:59,,This Is Us
7992608,2020-11-11 08:14:48,5,3,21667900,63626539,2020-11-11 08:14:45,,This Is Us
7993541,2020-11-19 06:41:43,2,3,21667900,63442722,2020-11-19 06:41:43,,The Mandalorian
7993544,2020-12-02 04:28:38,2,5,21667900,63442722,2020-12-02 04:28:38,,The Mandalorian
7993545,2020-12-09 03:45:50,2,6,21667900,63442722,2020-12-09 03:45:50,,The Mandalorian
7995063,2021-01-20 06:36:22,1,8,21667900,64819289,2021-01-20 06:36:19,,Bridgerton
8001669,2023-05-04 02:23:19,1,1,21667900,65689127,2023-05-04 02:23:17,,The White Lotus
8022000,2020-11-19 05:15:42,5,4,21667900,63626527,2020-11-19 05:15:42,,This Is Us
8043108,2021-02-07 12:26:42,1,2,21667900,65771670,2021-02-07 12:26:42,,WandaVision
8043110,2021-02-08 05:49:46,1,4,21667900,65771670,2021-02-08 05:49:43,,WandaVision
8043111,2021-02-08 05:50:54,1,5,21667900,65771670,2021-02-08 05:50:54,,WandaVision
8043112,2021-02-15 07:20:34,1,6,21667900,65771670,2021-02-15 07:20:34,,WandaVision
8064491,2021-02-27 13:13:06,1,10,21667900,65163310,2021-02-27 13:13:06,,A Teacher
8105217,2021-02-20 06:38:32,1,7,21667900,65771671,2021-02-20 06:38:32,,WandaVision
8105218,2021-02-27 05:36:16,1,8,21667900,65771670,2021-02-27 05:36:16,,WandaVision
8120638,2021-03-05 13:02:00,1,9,21667900,65771670,2021-03-05 13:02:00,,WandaVision
8126409,2021-09-10 08:14:41,6,1,21667900,63909194,2021-09-10 08:14:41,,Lucifer
8159092,2024-03-24 22:32:59,1,4,21667900,65711571,2024-03-24 22:32:59,,Vincenzo
8212911,2021-02-24 11:22:11,5,9,21667900,63626527,2021-02-24 11:22:11,,This Is Us
8214191,2021-03-17 12:52:08,5,10,21667900,63626522,2021-03-17 12:52:08,,This Is Us
8234217,2021-06-09 17:14:01,1,1,21667900,64487535,2021-06-09 17:14:01,,Loki
8238358,2021-03-27 11:40:05,1,2,21667900,66004498,2021-03-27 11:40:05,,The Falcon and The Winter Soldier
8238359,2021-04-04 03:40:50,1,3,21667900,66004497,2021-04-04 03:40:50,,The Falcon and The Winter Soldier
8238360,2021-04-11 16:38:50,1,4,21667900,66004497,2021-04-11 16:38:50,,The Falcon and The Winter Soldier
8238361,2021-04-19 13:02:00,1,5,21667900,66004498,2021-04-19 13:02:00,,The Falcon and The Winter Soldier
8238362,2021-04-23 10:49:14,1,6,21667900,66004498,2021-04-23 10:49:14,,The Falcon and The Winter Soldier
8239389,2021-06-02 18:40:11,1,8,21667900,66049582,2021-06-02 18:40:11,,Shadow and Bone
8287133,2022-08-27 16:58:18,1,1,21667900,68358041,2022-08-27 16:58:14,,House of the Dragon
8293533,2021-04-08 15:48:46,5,12,21667900,63626527,2021-04-08 15:48:46,,This Is Us
8304007,2024-02-24 23:59:42,1,6,21667900,68370172,2024-02-24 23:59:42,,Our Beloved Summer
8324652,2021-06-01 17:51:25,1,5,21667900,66051159,2021-06-01 17:51:25,,Mare of Easttown
8334515,2021-05-19 09:27:52,5,15,21667900,63626522,2021-05-19 09:27:50,,This Is Us
8358732,2021-05-26 08:17:28,5,16,21667900,63626522,2021-05-26 08:17:25,,This Is Us
8371186,2021-06-02 10:04:18,1,7,21667900,66051159,2021-06-02 10:04:18,,Mare of Easttown
8381861,2024-02-10 23:25:07,1,1,21667900,66064866,2024-02-10 23:25:03,,My Liberation Notes
8415207,2021-10-23 05:14:32,1,1,21667900,66184652,2021-10-23 05:14:32,,Komi Can't Communicate
8423100,2023-05-04 20:38:28,1,2,21667900,65689127,2023-05-04 20:38:27,,The White Lotus
8423101,2023-05-04 21:55:08,1,3,21667900,65689126,2023-05-04 21:55:08,,The White Lotus
8423103,2023-05-05 02:03:32,1,5,21667900,65689126,2023-05-05 02:03:32,,The White Lotus
8447795,2021-09-03 16:41:34,3,1,21667900,64819092,2021-09-03 16:41:34,,Money Heist
8447799,2021-09-04 12:52:27,3,5,21667900,64819094,2021-09-04 12:52:27,,Money Heist
8452518,2021-06-30 16:14:56,1,4,21667900,64487535,2021-06-30 16:14:56,,Loki
8452682,2021-09-07 08:53:29,2,2,21667900,66362949,2021-09-07 08:53:29,,Modern Love
8452683,2021-09-07 09:45:34,2,3,21667900,66362960,2021-09-07 09:45:34,,Modern Love
8452688,2021-09-08 11:17:23,2,8,21667900,66362943,2021-09-08 11:17:23,,Modern Love
8487985,2023-01-11 21:44:29,1,13,21667900,66061248,2023-01-11 21:44:29,,Alchemy of Souls
8507460,2022-02-28 04:55:45,3,3,21667900,67766815,2022-02-28 04:55:45,,Sex Education
8513240,2021-07-29 04:29:04,4,10,21667900,64667397,2021-07-29 04:29:04,,Atypical
8560400,2024-03-14 01:24:28,1,1,21667900,68626612,2024-03-14 01:24:28,,"Twenty Five, Twenty One"
8618763,2021-10-05 10:58:54,1,3,21667900,65755436,2021-10-05 10:58:54,,Scenes From A Marriage (US)
8618765,2021-11-03 05:02:31,1,5,21667900,65755437,2021-11-03 05:02:31,,Scenes From A Marriage (US)
8640506,2022-07-24 21:01:11,1,8,21667900,65985071,2022-07-24 21:01:11,,My Name
8644085,2021-10-15 10:45:27,3,4,21667900,63456990,2021-10-15 10:45:27,,You
8685515,2021-12-06 12:46:11,3,8,21667900,64144380,2021-12-06 12:46:09,,Succession
8697562,2022-01-20 23:52:02,6,3,21667900,63626527,2022-01-20 23:52:02,,This Is Us
8697564,2022-02-06 12:39:03,6,5,21667900,63626522,2022-02-06 12:39:03,,This Is Us
8723673,2022-08-08 16:39:30,1,1,21667900,67993452,2022-08-08 16:39:30,,The Sandman
8791888,2022-01-22 13:55:53,4,1,21667900,63653568,2022-01-22 13:55:51,,Ozark
8825812,2022-06-05 17:08:45,4,7,21667900,64923193,2022-06-05 17:08:45,,Stranger Things
8853056,2022-02-24 22:23:16,6,6,21667900,63626516,2022-02-24 22:23:16,,This Is Us
8932006,2022-07-13 15:38:02,3,8,21667900,63473687,2022-07-13 15:38:02,,The Boys
8945268,2022-03-31 16:37:27,6,10,21667900,63626513,2022-03-31 16:37:27,,This Is Us
8983189,2025-03-23 22:14:35,1,1,21667900,68839732,2025-03-23 22:14:35,,Presumed Innocent
8986043,2022-04-20 16:58:14,6,13,21667900,63626522,2022-04-20 16:58:11,,This Is Us
8986052,2022-05-04 18:36:17,6,15,21667900,63626486,2022-05-04 18:36:17,,This Is Us
8986054,2022-05-18 18:53:27,6,17,21667900,63626522,2022-05-18 18:53:27,,This Is Us
